ADAPT Analyte ID,Org Analyte Name,Activity Type,Sample Collection Type,Sample Collection Equipment,Activity Depth,Activity Depth Unit,Total Depth,Total Depth Unit,Analysis Method,Sample Fraction,Preparation_Date,Preparation_Time,Preparation Time Zone,Analysis_Date,Analysis_Time,Analysis Time Zone,County,Site,Station,Activity_Start_Date,Activity_Start_Time,Activity Time Zone,Org Result Value,Org Result Unit,Org MDL,Org PQL,Org Detection Unit,Value_Qualifier,Result Comments,Result Value Type Name,Dilution
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/18/24,10:00:00 AM,EST,1/30/24,1:00:00 PM,EST,Pasco,PAS-PIT,5,1/18/24,9:58:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/18/24,9:47:00 AM,EST,1/30/24,1:00:00 PM,EST,Pasco,PAS-PIT,6,1/18/24,9:45:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/18/24,9:35:00 AM,EST,1/30/24,1:00:00 PM,EST,Pasco,PAS-PIT,7,1/18/24,9:33:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/18/24,10:18:00 AM,EST,1/30/24,1:00:00 PM,EST,Pasco,PAS-PIT,8,1/18/24,10:16:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/18/24,1:02:00 PM,EST,1/30/24,1:00:00 PM,EST,Pasco,PAS-PIT,9,1/18/24,1:00:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,1/18/24,10:28:00 AM,EST,1/30/24,1:00:00 PM,EST,Pasco,PAS-PIT,10,1/18/24,10:26:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/14/24,1:41:00 PM,EST,2/27/24,1:00:00 PM,EST,Pasco,PAS-HUD,1,2/14/24,1:39:00 PM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/14/24,10:48:00 AM,EST,2/27/24,1:00:00 PM,EST,Pasco,PAS-HUD,2,2/14/24,10:46:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/14/24,10:21:00 AM,EST,2/27/24,1:00:00 PM,EST,Pasco,PAS-HUD,3,2/14/24,10:19:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/14/24,10:35:00 AM,EST,2/27/24,1:00:00 PM,EST,Pasco,PAS-HUD,4,2/14/24,10:33:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/14/24,8:53:00 AM,EST,2/27/24,1:00:00 PM,EST,Pasco,PAS-HUD,5,2/14/24,8:51:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/14/24,10:08:00 AM,EST,2/27/24,1:00:00 PM,EST,Pasco,PAS-HUD,6,2/14/24,10:06:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/14/24,9:06:00 AM,EST,2/27/24,1:00:00 PM,EST,Pasco,PAS-HUD,7,2/14/24,9:04:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/14/24,9:51:00 AM,EST,2/27/24,1:00:00 PM,EST,Pasco,PAS-HUD,8,2/14/24,9:49:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/14/24,9:25:00 AM,EST,2/27/24,1:00:00 PM,EST,Pasco,PAS-HUD,9,2/14/24,9:23:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/14/24,9:37:00 AM,EST,2/27/24,1:00:00 PM,EST,Pasco,PAS-HUD,10,2/14/24,9:35:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/20/24,9:14:00 AM,EST,2/27/24,1:00:00 PM,EST,Pasco,PAS-PIT,1,2/20/24,9:12:00 AM,EST,3,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/20/24,9:45:00 AM,EST,2/27/24,1:00:00 PM,EST,Pasco,PAS-PIT,2,2/20/24,9:43:00 AM,EST,2,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/20/24,11:15:00 AM,EST,2/27/24,1:00:00 PM,EST,Pasco,PAS-PIT,3,2/20/24,11:13:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/20/24,11:02:00 AM,EST,2/27/24,1:00:00 PM,EST,Pasco,PAS-PIT,4,2/20/24,11:00:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/20/24,10:48:00 AM,EST,2/27/24,1:00:00 PM,EST,Pasco,PAS-PIT,5,2/20/24,10:46:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/20/24,10:32:00 AM,EST,2/27/24,1:00:00 PM,EST,Pasco,PAS-PIT,6,2/20/24,10:30:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/20/24,10:15:00 AM,EST,2/27/24,1:00:00 PM,EST,Pasco,PAS-PIT,7,2/20/24,10:13:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/20/24,11:48:00 AM,EST,2/27/24,1:00:00 PM,EST,Pasco,PAS-PIT,8,2/20/24,11:46:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/20/24,11:30:00 AM,EST,2/27/24,1:00:00 PM,EST,Pasco,PAS-PIT,9,2/20/24,11:28:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,2/20/24,12:03:00 PM,EST,2/27/24,1:00:00 PM,EST,Pasco,PAS-PIT,10,2/20/24,12:01:00 PM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/6/24,9:36:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Citrus,CIT-CRY,1,3/6/24,9:34:00 AM,EST,2,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/6/24,9:13:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Citrus,CIT-CRY,2,3/6/24,9:11:00 AM,EST,3,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/6/24,8:52:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Citrus,CIT-CRY,3,3/6/24,8:50:00 AM,EST,6,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/6/24,8:25:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Citrus,CIT-CRY,4,3/6/24,8:23:00 AM,EST,14,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/6/24,10:00:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Citrus,CIT-CRY,5,3/6/24,9:58:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/6/24,11:33:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Citrus,CIT-CRY,6,3/6/24,11:31:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/6/24,11:17:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Citrus,CIT-CRY,7,3/6/24,11:15:00 AM,EST,2,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/6/24,10:21:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Citrus,CIT-CRY,8,3/6/24,10:19:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/6/24,10:36:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Citrus,CIT-CRY,9,3/6/24,10:35:00 AM,EST,2,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/6/24,10:59:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Citrus,CIT-CRY,10,3/6/24,10:57:00 AM,EST,3,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/14/24,9:47:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Citrus,CIT-HOM,1,3/14/24,9:45:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/14/24,10:11:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Citrus,CIT-HOM,2,3/14/24,10:09:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/14/24,9:32:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Citrus,CIT-HOM,3,3/14/24,9:30:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/14/24,9:15:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Citrus,CIT-HOM,4,3/14/24,9:13:00 AM,EST,3,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/14/24,8:19:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Citrus,CIT-HOM,5,3/14/24,8:17:00 AM,EST,7,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/14/24,10:48:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Citrus,CIT-HOM,6,3/14/24,10:46:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/14/24,11:03:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Citrus,CIT-HOM,7,3/14/24,11:01:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/14/24,2:04:00 PM,EDT,4/9/24,9:00:00 AM,EDT,Citrus,CIT-HOM,8,3/14/24,2:02:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/14/24,11:16:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Citrus,CIT-HOM,9,3/14/24,11:14:00 AM,EST,2,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/14/24,1:49:00 PM,EDT,4/9/24,9:00:00 AM,EDT,Citrus,CIT-HOM,10,3/14/24,1:47:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/15/24,11:38:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Citrus,CIT-WIT,1,3/15/24,11:36:00 AM,EST,4,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/15/24,9:13:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Citrus,CIT-WIT,2,3/15/24,9:11:00 AM,EST,3,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/15/24,8:07:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Citrus,CIT-WIT,3,3/15/24,8:05:00 AM,EST,4,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/15/24,11:15:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Citrus,CIT-WIT,4,3/15/24,11:13:00 AM,EST,2,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/15/24,11:55:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Citrus,CIT-WIT,5,3/15/24,11:53:00 AM,EST,3,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/15/24,9:45:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Citrus,CIT-WIT,6,3/15/24,9:43:00 AM,EST,3,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/15/24,11:01:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Citrus,CIT-WIT,7,3/15/24,10:59:00 AM,EST,3,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/15/24,10:14:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Citrus,CIT-WIT,8,3/15/24,10:12:00 AM,EST,4,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/15/24,10:29:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Citrus,CIT-WIT,9,3/15/24,10:27:00 AM,EST,11,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/15/24,10:45:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Citrus,CIT-WIT,10,3/15/24,10:43:00 AM,EST,2,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/14/24,12:46:00 PM,EDT,4/9/24,9:00:00 AM,EDT,Hernando,HER-CHA,1,3/14/24,12:44:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/14/24,12:32:00 PM,EDT,4/9/24,9:00:00 AM,EDT,Hernando,HER-CHA,2,3/14/24,12:30:00 PM,EST,3,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/14/24,12:20:00 PM,EDT,4/9/24,9:00:00 AM,EDT,Hernando,HER-CHA,3,3/14/24,12:18:00 PM,EST,2,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/14/24,12:10:00 PM,EDT,4/9/24,9:00:00 AM,EDT,Hernando,HER-CHA,4,3/14/24,12:08:00 PM,EST,2,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/14/24,12:00:00 PM,EDT,4/9/24,9:00:00 AM,EDT,Hernando,HER-CHA,5,3/14/24,11:58:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/14/24,1:16:00 PM,EDT,4/9/24,9:00:00 AM,EDT,Hernando,HER-CHA,6,3/14/24,1:14:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/14/24,1:25:00 PM,EDT,4/9/24,9:00:00 AM,EDT,Hernando,HER-CHA,7,3/14/24,1:23:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/14/24,11:52:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Hernando,HER-CHA,8,3/14/24,11:50:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/14/24,11:42:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Hernando,HER-CHA,9,3/14/24,11:40:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/14/24,11:30:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Hernando,HER-CHA,10,3/14/24,11:28:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/26/24,8:44:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Hernando,HER-WEE,1,3/26/24,8:42:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/26/24,10:12:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Hernando,HER-WEE,2,3/26/24,10:10:00 AM,EST,3,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/26/24,9:37:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Hernando,HER-WEE,3,3/26/24,9:35:00 AM,EST,2,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/26/24,12:48:00 PM,EDT,4/9/24,9:00:00 AM,EDT,Hernando,HER-WEE,4,3/26/24,12:46:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/26/24,12:16:00 PM,EDT,4/9/24,9:00:00 AM,EDT,Hernando,HER-WEE,5,3/26/24,12:14:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/26/24,12:32:00 PM,EDT,4/9/24,9:00:00 AM,EDT,Hernando,HER-WEE,6,3/26/24,12:30:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/26/24,10:52:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Hernando,HER-WEE,7,3/26/24,10:50:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/26/24,11:22:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Hernando,HER-WEE,8,3/26/24,11:20:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/26/24,11:39:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Hernando,HER-WEE,9,3/26/24,11:37:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/26/24,11:58:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Hernando,HER-WEE,10,3/26/24,11:56:00 AM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/20/24,1:00:00 PM,EDT,4/9/24,9:00:00 AM,EDT,Pasco,PAS-ANC,1,3/20/24,12:58:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/20/24,1:21:00 PM,EDT,4/9/24,9:00:00 AM,EDT,Pasco,PAS-ANC,2,3/20/24,1:19:00 PM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/20/24,12:02:00 PM,EDT,4/9/24,9:00:00 AM,EDT,Pasco,PAS-ANC,3,3/20/24,12:00:00 PM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/20/24,1:10:00 PM,EDT,4/9/24,9:00:00 AM,EDT,Pasco,PAS-ANC,4,3/20/24,1:08:00 PM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/20/24,12:22:00 PM,EDT,4/9/24,9:00:00 AM,EDT,Pasco,PAS-ANC,5,3/20/24,12:20:00 PM,EST,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/20/24,12:33:00 PM,EDT,4/9/24,9:00:00 AM,EDT,Pasco,PAS-ANC,6,3/20/24,12:31:00 PM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/20/24,12:44:00 PM,EDT,4/9/24,9:00:00 AM,EDT,Pasco,PAS-ANC,7,3/20/24,12:42:00 PM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/20/24,12:11:00 PM,EDT,4/9/24,9:00:00 AM,EDT,Pasco,PAS-ANC,8,3/20/24,12:09:00 PM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,3/20/24,11:50:00 AM,EDT,4/9/24,9:00:00 AM,EDT,Pasco,PAS-ANC,9,3/20/24,11:48:00 AM,EST,0,ug/L,1,1,ug/L,TI,,Actual,1
