Preparation_Date,Preparation_Time,Preparation_Time_Zone,Analysis_Date,Analysis_Time,Analysis_Time_Zone,County,Lake,Station,Activity_Start_Date,Tube_Number,Dilution,Abs,Result_Value(ug/L),Result_Comments,QAQC_Qualifier,WIN_Value_Qualifier,Holding_Qualifier,MDL_PQL_Qualifier,Data_Category,Run_ID,Study,Comments
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Polk,Howard,2,11/05/2025,466,1,0.077,29,,,,,,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Polk,Howard,3,11/05/2025,467,1,0.074,28,,,,,,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Polk,May,1,11/05/2025,468,1,0.132,49,,,,,,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Polk,May,2,11/05/2025,469,1,0.127,47,,,,,,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Polk,May,3,11/05/2025,470,1,0.14,52,,,,,,Sample,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Polk,May,MS3,11/05/2025,471,1,0.269,99,,,,,,QAQC,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,Polk,May,DUP3,11/05/2025,472,1,0.268,98,,,,,,QAQC,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,,,LFB3,01/06/2026,473,1,0.135,50,,,,,,QAQC,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,,,CCV3,01/06/2026,474,1,0.136,50,,,,,,QAQC,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,,,MBLK4,01/06/2026,,,,0,,,TI,,TI,QAQC,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,,,MS4,,,,,0,,,QTI,Q,TI,QAQC,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,,,DUP4,,,,,0,,,QTI,Q,TI,QAQC,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,,,LFB4,01/06/2026,,,,0,,J,TI,,TI,QAQC,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,,,CCV4,01/06/2026,,,,0,,J,TI,,TI,QAQC,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,,,MBLK5,01/06/2026,,,,0,,,TI,,TI,QAQC,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,,,MS5,,,,,0,MS5,,QTI,Q,TI,QAQC,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,,,DUP5,,,,,0,DUP5,,QTI,Q,TI,QAQC,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,,,LFB5,01/06/2026,,,,0,LFB5,J,TI,,TI,QAQC,TP01062026B01132026,,
01/06/2026,01:00:00 PM,EST,01/13/2026,09:20:00 AM,EST,,,CCV5,01/06/2026,,,,0,CCV5,J,TI,,TI,QAQC,TP01062026B01132026,,
