Project_ID|Sampling_Agency_Name|Matrix|Monitoring_Location_ID|Activity_ID|ADAPT Analyte ID|Org Analyte Name|Activity Type|Sample Collection Type|Sample Collection Equipment|Activity Depth|Activity Depth Unit|Total Depth|Total Depth Unit|Analysis Method|Sample Fraction|Preparation_Date_Time|Preparation Time Zone|Analysis_Date_Time|Analysis Time Zone|Activity_Date_Time|Activity Time Zone|Org Result Value|Org Result Unit|Org MDL|Org PQL|Org Detection Unit|Value Qualifier|Result Comments|Result Value Type Name|Dilution|Lab_ID|Lab_Accreditation_Authority|Lab_Sample_ID
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-ANC-7|PAS-ANC-7-1/18/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/18/24 11:48:00 AM|EST|1/30/24 09:00:00 AM|EST|1/18/24 11:46:00 AM|EST|2|ug/L|1|1|ug/L|||Actual|1|21FLKWAT|None|PAS-ANC-7-1/18/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-ANC-8|PAS-ANC-8-1/18/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/18/24 11:14:00 AM|EST|1/30/24 09:00:00 AM|EST|1/18/24 11:12:00 AM|EST|2|ug/L|1|1|ug/L|||Actual|1|21FLKWAT|None|PAS-ANC-8-1/18/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-ANC-9|PAS-ANC-9-1/18/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/18/24 10:42:00 AM|EST|1/30/24 09:00:00 AM|EST|1/18/24 10:40:00 AM|EST|1|ug/L|1|1|ug/L|U||Actual|1|21FLKWAT|None|PAS-ANC-9-1/18/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-ANC-10|PAS-ANC-10-1/18/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/18/24 12:41:00 PM|EST|1/30/24 09:00:00 AM|EST|1/18/24 12:39:00 PM|EST|1|ug/L|1|1|ug/L|U||Actual|1|21FLKWAT|None|PAS-ANC-10-1/18/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-ARI-1|PAS-ARI-1-1/19/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/19/24 12:30:00 PM|EST|1/30/24 09:00:00 AM|EST|1/19/24 12:29:00 PM|EST|0|ug/L|1|1|ug/L|TI||Actual|1|21FLKWAT|None|PAS-ARI-1-1/19/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-ARI-2|PAS-ARI-2-1/19/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/19/24 11:51:00 AM|EST|1/30/24 09:00:00 AM|EST|1/19/24 11:49:00 AM|EST|0|ug/L|1|1|ug/L|TI||Actual|1|21FLKWAT|None|PAS-ARI-2-1/19/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-ARI-3|PAS-ARI-3-1/19/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/19/24 12:07:00 PM|EST|1/30/24 09:00:00 AM|EST|1/19/24 12:05:00 PM|EST|0|ug/L|1|1|ug/L|TI||Actual|1|21FLKWAT|None|PAS-ARI-3-1/19/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-ARI-4|PAS-ARI-4-1/19/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/19/24 01:28:00 PM|EST|1/30/24 09:00:00 AM|EST|1/19/24 01:26:00 PM|EST|0|ug/L|1|1|ug/L|TI||Actual|1|21FLKWAT|None|PAS-ARI-4-1/19/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-ARI-5|PAS-ARI-5-1/19/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/19/24 11:38:00 AM|EST|1/30/24 09:00:00 AM|EST|1/19/24 11:36:00 AM|EST|0|ug/L|1|1|ug/L|TI||Actual|1|21FLKWAT|None|PAS-ARI-5-1/19/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-ARI-6|PAS-ARI-6-1/19/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/19/24 01:42:00 PM|EST|1/30/24 09:00:00 AM|EST|1/19/24 01:40:00 PM|EST|0|ug/L|1|1|ug/L|TI||Actual|1|21FLKWAT|None|PAS-ARI-6-1/19/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-ARI-7|PAS-ARI-7-1/19/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/19/24 11:20:00 AM|EST|1/30/24 09:00:00 AM|EST|1/19/24 11:18:00 AM|EST|0|ug/L|1|1|ug/L|TI||Actual|1|21FLKWAT|None|PAS-ARI-7-1/19/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-ARI-8|PAS-ARI-8-1/19/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/19/24 12:47:00 PM|EST|1/30/24 09:00:00 AM|EST|1/19/24 12:45:00 PM|EST|0|ug/L|1|1|ug/L|TI||Actual|1|21FLKWAT|None|PAS-ARI-8-1/19/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-ARI-9|PAS-ARI-9-1/19/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/19/24 01:02:00 PM|EST|1/30/24 09:00:00 AM|EST|1/19/24 01:00:00 PM|EST|0|ug/L|1|1|ug/L|TI||Actual|1|21FLKWAT|None|PAS-ARI-9-1/19/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-ARI-10|PAS-ARI-10-1/19/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/19/24 01:16:00 PM|EST|1/30/24 09:00:00 AM|EST|1/19/24 01:14:00 PM|EST|0|ug/L|1|1|ug/L|TI||Actual|1|21FLKWAT|None|PAS-ARI-10-1/19/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-HUD-1|PAS-HUD-1-1/19/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/19/24 01:57:00 PM|EST|1/30/24 01:00:00 PM|EST|1/19/24 01:55:00 PM|EST|0|ug/L|1|1|ug/L|TI||Actual|1|21FLKWAT|None|PAS-HUD-1-1/19/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-HUD-2|PAS-HUD-2-1/19/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/19/24 11:00:00 AM|EST|1/30/24 01:00:00 PM|EST|1/19/24 10:58:00 AM|EST|0|ug/L|1|1|ug/L|TI||Actual|1|21FLKWAT|None|PAS-HUD-2-1/19/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-HUD-3|PAS-HUD-3-1/19/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/19/24 10:32:00 AM|EST|1/30/24 01:00:00 PM|EST|1/19/24 10:30:00 AM|EST|0|ug/L|1|1|ug/L|TI||Actual|1|21FLKWAT|None|PAS-HUD-3-1/19/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-HUD-4|PAS-HUD-4-1/19/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/19/24 10:45:00 AM|EST|1/30/24 01:00:00 PM|EST|1/19/24 10:43:00 AM|EST|1|ug/L|1|1|ug/L|U||Actual|1|21FLKWAT|None|PAS-HUD-4-1/19/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-HUD-5|PAS-HUD-5-1/19/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/19/24 09:11:00 AM|EST|1/30/24 01:00:00 PM|EST|1/19/24 09:09:00 AM|EST|1|ug/L|1|1|ug/L|U||Actual|1|21FLKWAT|None|PAS-HUD-5-1/19/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-HUD-6|PAS-HUD-6-1/19/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/19/24 10:19:00 AM|EST|1/30/24 01:00:00 PM|EST|1/19/24 10:17:00 AM|EST|1|ug/L|1|1|ug/L|U||Actual|1|21FLKWAT|None|PAS-HUD-6-1/19/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-HUD-7|PAS-HUD-7-1/19/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/19/24 09:23:00 AM|EST|1/30/24 01:00:00 PM|EST|1/19/24 09:21:00 AM|EST|1|ug/L|1|1|ug/L|U||Actual|1|21FLKWAT|None|PAS-HUD-7-1/19/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-HUD-8|PAS-HUD-8-1/19/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/19/24 10:03:00 AM|EST|1/30/24 01:00:00 PM|EST|1/19/24 10:01:00 AM|EST|1|ug/L|1|1|ug/L|U||Actual|1|21FLKWAT|None|PAS-HUD-8-1/19/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-HUD-9|PAS-HUD-9-1/19/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/19/24 09:38:00 AM|EST|1/30/24 01:00:00 PM|EST|1/19/24 09:36:00 AM|EST|1|ug/L|1|1|ug/L|U||Actual|1|21FLKWAT|None|PAS-HUD-9-1/19/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-HUD-10|PAS-HUD-10-1/19/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/19/24 09:51:00 AM|EST|1/30/24 01:00:00 PM|EST|1/19/24 09:49:00 AM|EST|1|ug/L|1|1|ug/L|U||Actual|1|21FLKWAT|None|PAS-HUD-10-1/19/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-PIT-1|PAS-PIT-1-1/18/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/18/24 08:41:00 AM|EST|1/30/24 01:00:00 PM|EST|1/18/24 08:39:00 AM|EST|2|ug/L|1|1|ug/L|||Actual|1|21FLKWAT|None|PAS-PIT-1-1/18/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-PIT-2|PAS-PIT-2-1/18/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/18/24 09:13:00 AM|EST|1/30/24 01:00:00 PM|EST|1/18/24 09:11:00 AM|EST|2|ug/L|1|1|ug/L|||Actual|1|21FLKWAT|None|PAS-PIT-2-1/18/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-PIT-3|PAS-PIT-3-1/18/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/18/24 01:18:00 PM|EST|1/30/24 01:00:00 PM|EST|1/18/24 01:16:00 PM|EST|1|ug/L|1|1|ug/L|U||Actual|1|21FLKWAT|None|PAS-PIT-3-1/18/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-PIT-4|PAS-PIT-4-1/18/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/18/24 10:09:00 AM|EST|1/30/24 01:00:00 PM|EST|1/18/24 10:07:00 AM|EST|0|ug/L|1|1|ug/L|TI||Actual|1|21FLKWAT|None|PAS-PIT-4-1/18/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-PIT-5|PAS-PIT-5-1/18/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/18/24 10:00:00 AM|EST|1/30/24 01:00:00 PM|EST|1/18/24 09:58:00 AM|EST|0|ug/L|1|1|ug/L|TI||Actual|1|21FLKWAT|None|PAS-PIT-5-1/18/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-PIT-6|PAS-PIT-6-1/18/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/18/24 09:47:00 AM|EST|1/30/24 01:00:00 PM|EST|1/18/24 09:45:00 AM|EST|1|ug/L|1|1|ug/L|U||Actual|1|21FLKWAT|None|PAS-PIT-6-1/18/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-PIT-7|PAS-PIT-7-1/18/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/18/24 09:35:00 AM|EST|1/30/24 01:00:00 PM|EST|1/18/24 09:33:00 AM|EST|1|ug/L|1|1|ug/L|U||Actual|1|21FLKWAT|None|PAS-PIT-7-1/18/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-PIT-8|PAS-PIT-8-1/18/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/18/24 10:18:00 AM|EST|1/30/24 01:00:00 PM|EST|1/18/24 10:16:00 AM|EST|0|ug/L|1|1|ug/L|TI||Actual|1|21FLKWAT|None|PAS-PIT-8-1/18/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-PIT-9|PAS-PIT-9-1/18/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/18/24 01:02:00 PM|EST|1/30/24 01:00:00 PM|EST|1/18/24 01:00:00 PM|EST|1|ug/L|1|1|ug/L|U||Actual|1|21FLKWAT|None|PAS-PIT-9-1/18/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-PIT-10|PAS-PIT-10-1/18/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|1/18/24 10:28:00 AM|EST|1/30/24 01:00:00 PM|EST|1/18/24 10:26:00 AM|EST|0|ug/L|1|1|ug/L|TI||Actual|1|21FLKWAT|None|PAS-PIT-10-1/18/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-HUD-1|PAS-HUD-1-2/14/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|2/14/24 01:41:00 PM|EST|2/27/24 01:00:00 PM|EST|2/14/24 01:39:00 PM|EST|0|ug/L|1|1|ug/L|TI||Actual|1|21FLKWAT|None|PAS-HUD-1-2/14/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-HUD-2|PAS-HUD-2-2/14/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|2/14/24 10:48:00 AM|EST|2/27/24 01:00:00 PM|EST|2/14/24 10:46:00 AM|EST|1|ug/L|1|1|ug/L|U||Actual|1|21FLKWAT|None|PAS-HUD-2-2/14/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-HUD-3|PAS-HUD-3-2/14/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|2/14/24 10:21:00 AM|EST|2/27/24 01:00:00 PM|EST|2/14/24 10:19:00 AM|EST|1|ug/L|1|1|ug/L|U||Actual|1|21FLKWAT|None|PAS-HUD-3-2/14/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-HUD-4|PAS-HUD-4-2/14/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|2/14/24 10:35:00 AM|EST|2/27/24 01:00:00 PM|EST|2/14/24 10:33:00 AM|EST|1|ug/L|1|1|ug/L|U||Actual|1|21FLKWAT|None|PAS-HUD-4-2/14/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-HUD-5|PAS-HUD-5-2/14/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|2/14/24 08:53:00 AM|EST|2/27/24 01:00:00 PM|EST|2/14/24 08:51:00 AM|EST|1|ug/L|1|1|ug/L|U||Actual|1|21FLKWAT|None|PAS-HUD-5-2/14/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-HUD-6|PAS-HUD-6-2/14/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|2/14/24 10:08:00 AM|EST|2/27/24 01:00:00 PM|EST|2/14/24 10:06:00 AM|EST|1|ug/L|1|1|ug/L|U||Actual|1|21FLKWAT|None|PAS-HUD-6-2/14/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-HUD-7|PAS-HUD-7-2/14/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|2/14/24 09:06:00 AM|EST|2/27/24 01:00:00 PM|EST|2/14/24 09:04:00 AM|EST|1|ug/L|1|1|ug/L|U||Actual|1|21FLKWAT|None|PAS-HUD-7-2/14/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-HUD-8|PAS-HUD-8-2/14/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|2/14/24 09:51:00 AM|EST|2/27/24 01:00:00 PM|EST|2/14/24 09:49:00 AM|EST|1|ug/L|1|1|ug/L|U||Actual|1|21FLKWAT|None|PAS-HUD-8-2/14/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-HUD-9|PAS-HUD-9-2/14/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|2/14/24 09:25:00 AM|EST|2/27/24 01:00:00 PM|EST|2/14/24 09:23:00 AM|EST|1|ug/L|1|1|ug/L|U||Actual|1|21FLKWAT|None|PAS-HUD-9-2/14/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-HUD-10|PAS-HUD-10-2/14/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|2/14/24 09:37:00 AM|EST|2/27/24 01:00:00 PM|EST|2/14/24 09:35:00 AM|EST|1|ug/L|1|1|ug/L|U||Actual|1|21FLKWAT|None|PAS-HUD-10-2/14/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-PIT-1|PAS-PIT-1-2/20/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|2/20/24 09:14:00 AM|EST|2/27/24 01:00:00 PM|EST|2/20/24 09:12:00 AM|EST|3|ug/L|1|1|ug/L|||Actual|1|21FLKWAT|None|PAS-PIT-1-2/20/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-PIT-2|PAS-PIT-2-2/20/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|2/20/24 09:45:00 AM|EST|2/27/24 01:00:00 PM|EST|2/20/24 09:43:00 AM|EST|2|ug/L|1|1|ug/L|||Actual|1|21FLKWAT|None|PAS-PIT-2-2/20/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-PIT-3|PAS-PIT-3-2/20/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|2/20/24 11:15:00 AM|EST|2/27/24 01:00:00 PM|EST|2/20/24 11:13:00 AM|EST|0|ug/L|1|1|ug/L|TI||Actual|1|21FLKWAT|None|PAS-PIT-3-2/20/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-PIT-4|PAS-PIT-4-2/20/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|2/20/24 11:02:00 AM|EST|2/27/24 01:00:00 PM|EST|2/20/24 11:00:00 AM|EST|1|ug/L|1|1|ug/L|U||Actual|1|21FLKWAT|None|PAS-PIT-4-2/20/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-PIT-5|PAS-PIT-5-2/20/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|2/20/24 10:48:00 AM|EST|2/27/24 01:00:00 PM|EST|2/20/24 10:46:00 AM|EST|0|ug/L|1|1|ug/L|TI||Actual|1|21FLKWAT|None|PAS-PIT-5-2/20/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-PIT-6|PAS-PIT-6-2/20/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|2/20/24 10:32:00 AM|EST|2/27/24 01:00:00 PM|EST|2/20/24 10:30:00 AM|EST|0|ug/L|1|1|ug/L|TI||Actual|1|21FLKWAT|None|PAS-PIT-6-2/20/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-PIT-7|PAS-PIT-7-2/20/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|2/20/24 10:15:00 AM|EST|2/27/24 01:00:00 PM|EST|2/20/24 10:13:00 AM|EST|0|ug/L|1|1|ug/L|TI||Actual|1|21FLKWAT|None|PAS-PIT-7-2/20/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-PIT-8|PAS-PIT-8-2/20/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|2/20/24 11:48:00 AM|EST|2/27/24 01:00:00 PM|EST|2/20/24 11:46:00 AM|EST|0|ug/L|1|1|ug/L|TI||Actual|1|21FLKWAT|None|PAS-PIT-8-2/20/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-PIT-9|PAS-PIT-9-2/20/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|2/20/24 11:30:00 AM|EST|2/27/24 01:00:00 PM|EST|2/20/24 11:28:00 AM|EST|1|ug/L|1|1|ug/L|U||Actual|1|21FLKWAT|None|PAS-PIT-9-2/20/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|PAS-PIT-10|PAS-PIT-10-2/20/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|2/20/24 12:03:00 PM|EST|2/27/24 01:00:00 PM|EST|2/20/24 12:01:00 PM|EST|0|ug/L|1|1|ug/L|TI||Actual|1|21FLKWAT|None|PAS-PIT-10-2/20/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-CRY-1|CIT-CRY-1-3/6/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|3/6/24 09:36:00 AM|EDT|4/9/24 09:00:00 AM|EDT|3/6/24 09:34:00 AM|EST|2|ug/L|1|1|ug/L|||Actual|1|21FLKWAT|None|CIT-CRY-1-3/6/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-CRY-2|CIT-CRY-2-3/6/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|3/6/24 09:13:00 AM|EDT|4/9/24 09:00:00 AM|EDT|3/6/24 09:11:00 AM|EST|3|ug/L|1|1|ug/L|||Actual|1|21FLKWAT|None|CIT-CRY-2-3/6/24S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-CRY-3|CIT-CRY-3-3/6/24S|FL-BIO-004|Chlorophyll a- uncorrected|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-CHL|Total|3/6/24 08:52:00 AM|EDT|4/9/24 09:00:00 AM|EDT|3/6/24 08:50:00 AM|EST|6|ug/L|1|1|ug/L|||Actual|1|21FLKWAT|None|CIT-CRY-3-3/6/24S
