Project_ID|Sampling_Agency_Name|Matrix|Monitoring_Location_ID|Activity_ID|ADAPT Analyte ID|Org Analyte Name|Activity Type|Sample Collection Type|Sample Collection Equipment|Activity Depth|Activity Depth Unit|Total Depth|Total Depth Unit|Analysis Method|Sample Fraction|Preparation_Date_Time|Preparation Time Zone|Analysis_Date_Time|Analysis Time Zone|Activity_Date_Time|Activity Time Zone|Org Result Value|Org Result Unit|Org MDL|Org PQL|Org Detection Unit|Value Qualifier|Result Comments|Result Value Type Name|Dilution|Lab_ID|Lab_Accreditation_Authority|Lab_Sample_ID
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-HOM-7|CIT-HOM-7-02/01/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|2/28/24 09:40:00 AM|EST|3/4/24 12:52:00 PM|EST|02/01/2024 11:06:00 AM|EST|160|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|CIT-HOM-7-02/01/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-HOM-8|CIT-HOM-8-02/01/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|2/28/24 09:40:00 AM|EST|3/4/24 12:52:00 PM|EST|02/01/2024 03:00:00 PM|EST|310|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|CIT-HOM-8-02/01/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-HOM-9|CIT-HOM-9-02/01/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|2/28/24 09:40:00 AM|EST|3/4/24 12:52:00 PM|EST|02/01/2024 11:23:00 AM|EST|290|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|CIT-HOM-9-02/01/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-HOM-10|CIT-HOM-10-02/01/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|2/28/24 09:40:00 AM|EST|3/4/24 12:52:00 PM|EST|02/01/2024 02:43:00 PM|EST|200|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|CIT-HOM-10-02/01/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-WIT-1|CIT-WIT-1-03/15/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|4/4/24 10:00:00 AM|EDT|4/11/24 10:31:00 AM|EDT|03/15/2024 11:36:00 AM|EST|420|ug/L|20|60|ug/L|||Atcutal|1|21FLKWAT|None|CIT-WIT-1-03/15/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-WIT-2|CIT-WIT-2-03/15/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|4/4/24 10:00:00 AM|EDT|4/11/24 10:31:00 AM|EDT|03/15/2024 09:11:00 AM|EST|1050|ug/L|20|60|ug/L|||Atcutal|1|21FLKWAT|None|CIT-WIT-2-03/15/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-WIT-3|CIT-WIT-3-03/15/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|4/4/24 10:00:00 AM|EDT|4/11/24 10:31:00 AM|EDT|03/15/2024 08:05:00 AM|EST|970|ug/L|20|60|ug/L|||Atcutal|1|21FLKWAT|None|CIT-WIT-3-03/15/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-WIT-4|CIT-WIT-4-03/15/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|4/4/24 10:00:00 AM|EDT|4/11/24 10:31:00 AM|EDT|03/15/2024 11:13:00 AM|EST|280|ug/L|20|60|ug/L|||Atcutal|1|21FLKWAT|None|CIT-WIT-4-03/15/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-WIT-5|CIT-WIT-5-03/15/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|4/4/24 10:00:00 AM|EDT|4/11/24 10:31:00 AM|EDT|03/15/2024 11:53:00 AM|EST|390|ug/L|20|60|ug/L|||Atcutal|1|21FLKWAT|None|CIT-WIT-5-03/15/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-WIT-6|CIT-WIT-6-03/15/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|4/4/24 10:00:00 AM|EDT|4/11/24 10:31:00 AM|EDT|03/15/2024 09:43:00 AM|EST|560|ug/L|20|60|ug/L|||Atcutal|1|21FLKWAT|None|CIT-WIT-6-03/15/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-WIT-7|CIT-WIT-7-03/15/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|4/4/24 10:00:00 AM|EDT|4/11/24 10:31:00 AM|EDT|03/15/2024 10:59:00 AM|EST|270|ug/L|20|60|ug/L|||Atcutal|1|21FLKWAT|None|CIT-WIT-7-03/15/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-WIT-8|CIT-WIT-8-03/15/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|4/4/24 10:00:00 AM|EDT|4/11/24 10:31:00 AM|EDT|03/15/2024 10:12:00 AM|EST|340|ug/L|20|60|ug/L|||Atcutal|1|21FLKWAT|None|CIT-WIT-8-03/15/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-WIT-9|CIT-WIT-9-03/15/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|4/4/24 10:00:00 AM|EDT|4/11/24 10:31:00 AM|EDT|03/15/2024 10:27:00 AM|EST|490|ug/L|20|60|ug/L|||Atcutal|1|21FLKWAT|None|CIT-WIT-9-03/15/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-WIT-10|CIT-WIT-10-03/15/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|4/4/24 10:00:00 AM|EDT|4/11/24 10:31:00 AM|EDT|03/15/2024 10:43:00 AM|EST|200|ug/L|20|60|ug/L|||Atcutal|1|21FLKWAT|None|CIT-WIT-10-03/15/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-WIT-1|CIT-WIT-1-01/23/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|1/29/24 12:50:00 PM|EST|1/31/24 11:49:00 AM|EST|01/23/2024 11:12:00 AM|EST|320|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|CIT-WIT-1-01/23/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-WIT-2|CIT-WIT-2-01/23/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|1/29/24 12:50:00 PM|EST|1/31/24 11:49:00 AM|EST|01/23/2024 09:16:00 AM|EST|1130|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|CIT-WIT-2-01/23/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-WIT-3|CIT-WIT-3-01/23/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|1/29/24 12:50:00 PM|EST|1/31/24 11:49:00 AM|EST|01/23/2024 08:19:00 AM|EST|1120|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|CIT-WIT-3-01/23/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-WIT-4|CIT-WIT-4-01/23/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|1/29/24 12:50:00 PM|EST|1/31/24 11:49:00 AM|EST|01/23/2024 10:56:00 AM|EST|280|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|CIT-WIT-4-01/23/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-WIT-5|CIT-WIT-5-01/23/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|1/29/24 12:50:00 PM|EST|1/31/24 11:49:00 AM|EST|01/23/2024 11:38:00 AM|EST|300|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|CIT-WIT-5-01/23/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-WIT-6|CIT-WIT-6-01/23/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|1/29/24 12:50:00 PM|EST|1/31/24 11:49:00 AM|EST|01/23/2024 12:07:00 PM|EST|550|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|CIT-WIT-6-01/23/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-WIT-7|CIT-WIT-7-01/23/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|1/29/24 12:50:00 PM|EST|1/31/24 11:49:00 AM|EST|01/23/2024 10:41:00 AM|EST|260|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|CIT-WIT-7-01/23/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-WIT-8|CIT-WIT-8-01/23/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|1/29/24 12:50:00 PM|EST|1/31/24 11:49:00 AM|EST|01/23/2024 09:53:00 AM|EST|330|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|CIT-WIT-8-01/23/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-WIT-9|CIT-WIT-9-01/23/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|1/29/24 12:50:00 PM|EST|1/31/24 11:49:00 AM|EST|01/23/2024 10:09:00 AM|EST|390|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|CIT-WIT-9-01/23/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-WIT-10|CIT-WIT-10-01/23/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|1/29/24 12:50:00 PM|EST|1/31/24 11:49:00 AM|EST|01/23/2024 10:26:00 AM|EST|240|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|CIT-WIT-10-01/23/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-WIT-1|CIT-WIT-1-02/16/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|2/28/24 09:40:00 AM|EST|3/4/24 12:52:00 PM|EST|02/16/2024 10:39:00 AM|EST|230|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|CIT-WIT-1-02/16/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-WIT-2|CIT-WIT-2-02/16/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|2/28/24 09:40:00 AM|EST|3/4/24 12:52:00 PM|EST|02/16/2024 09:21:00 AM|EST|1090|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|CIT-WIT-2-02/16/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-WIT-3|CIT-WIT-3-02/16/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|2/28/24 09:40:00 AM|EST|3/4/24 12:52:00 PM|EST|02/16/2024 08:20:00 AM|EST|1080|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|CIT-WIT-3-02/16/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-WIT-4|CIT-WIT-4-02/16/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|2/28/24 09:40:00 AM|EST|3/4/24 12:52:00 PM|EST|02/16/2024 10:56:00 AM|EST|340|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|CIT-WIT-4-02/16/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-WIT-5|CIT-WIT-5-02/16/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|2/28/24 09:40:00 AM|EST|3/4/24 12:52:00 PM|EST|02/16/2024 10:24:00 AM|EST|570|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|CIT-WIT-5-02/16/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-WIT-6|CIT-WIT-6-02/16/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|2/28/24 09:40:00 AM|EST|3/4/24 12:52:00 PM|EST|02/16/2024 10:00:00 AM|EST|730|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|CIT-WIT-6-02/16/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-WIT-7|CIT-WIT-7-02/16/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|2/28/24 09:40:00 AM|EST|3/4/24 12:52:00 PM|EST|02/16/2024 11:09:00 AM|EST|380|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|CIT-WIT-7-02/16/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-WIT-8|CIT-WIT-8-02/16/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|2/28/24 09:40:00 AM|EST|3/4/24 12:52:00 PM|EST|02/16/2024 11:51:00 AM|EST|440|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|CIT-WIT-8-02/16/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-WIT-9|CIT-WIT-9-02/16/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|2/28/24 09:40:00 AM|EST|3/4/24 12:52:00 PM|EST|02/16/2024 11:39:00 AM|EST|420|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|CIT-WIT-9-02/16/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|CIT-WIT-10|CIT-WIT-10-02/16/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|2/28/24 09:40:00 AM|EST|3/4/24 12:52:00 PM|EST|02/16/2024 11:23:00 AM|EST|280|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|CIT-WIT-10-02/16/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|HER-CHA-1|HER-CHA-1-03/14/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|4/4/24 10:00:00 AM|EDT|4/11/24 10:31:00 AM|EDT|03/14/2024 12:44:00 PM|EST|560|ug/L|20|60|ug/L|||Atcutal|1|21FLKWAT|None|HER-CHA-1-03/14/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|HER-CHA-2|HER-CHA-2-03/14/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|4/4/24 10:00:00 AM|EDT|4/11/24 10:31:00 AM|EDT|03/14/2024 12:30:00 PM|EST|400|ug/L|20|60|ug/L|||Atcutal|1|21FLKWAT|None|HER-CHA-2-03/14/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|HER-CHA-3|HER-CHA-3-03/14/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|4/4/24 10:00:00 AM|EDT|4/11/24 10:31:00 AM|EDT|03/14/2024 12:18:00 PM|EST|360|ug/L|20|60|ug/L|||Atcutal|1|21FLKWAT|None|HER-CHA-3-03/14/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|HER-CHA-4|HER-CHA-4-03/14/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|4/4/24 10:00:00 AM|EDT|4/11/24 10:31:00 AM|EDT|03/14/2024 12:08:00 PM|EST|350|ug/L|20|60|ug/L|||Atcutal|1|21FLKWAT|None|HER-CHA-4-03/14/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|HER-CHA-5|HER-CHA-5-03/14/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|4/4/24 10:00:00 AM|EDT|4/11/24 10:31:00 AM|EDT|03/14/2024 11:58:00 AM|EST|320|ug/L|20|60|ug/L|||Atcutal|1|21FLKWAT|None|HER-CHA-5-03/14/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|HER-CHA-6|HER-CHA-6-03/14/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|4/4/24 10:00:00 AM|EDT|4/11/24 10:31:00 AM|EDT|03/14/2024 01:14:00 PM|EST|320|ug/L|20|60|ug/L|||Atcutal|1|21FLKWAT|None|HER-CHA-6-03/14/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|HER-CHA-7|HER-CHA-7-03/14/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|4/4/24 10:00:00 AM|EDT|4/11/24 10:31:00 AM|EDT|03/14/2024 01:23:00 PM|EST|350|ug/L|20|60|ug/L|||Atcutal|1|21FLKWAT|None|HER-CHA-7-03/14/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|HER-CHA-8|HER-CHA-8-03/14/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|4/4/24 10:00:00 AM|EDT|4/11/24 10:31:00 AM|EDT|03/14/2024 11:50:00 AM|EST|400|ug/L|20|60|ug/L|||Atcutal|1|21FLKWAT|None|HER-CHA-8-03/14/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|HER-CHA-9|HER-CHA-9-03/14/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|4/4/24 10:00:00 AM|EDT|4/11/24 10:31:00 AM|EDT|03/14/2024 11:40:00 AM|EST|340|ug/L|20|60|ug/L|||Atcutal|1|21FLKWAT|None|HER-CHA-9-03/14/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|HER-CHA-10|HER-CHA-10-03/14/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|4/4/24 10:00:00 AM|EDT|4/11/24 10:31:00 AM|EDT|03/14/2024 11:28:00 AM|EST|390|ug/L|20|60|ug/L|||Atcutal|1|21FLKWAT|None|HER-CHA-10-03/14/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|HER-CHA-1|HER-CHA-1-01/11/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|1/29/24 12:50:00 PM|EST|1/31/24 11:49:00 AM|EST|01/11/2024 12:41:00 PM|EST|550|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|HER-CHA-1-01/11/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|HER-CHA-2|HER-CHA-2-01/11/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|1/29/24 12:50:00 PM|EST|1/31/24 11:49:00 AM|EST|01/11/2024 12:25:00 PM|EST|540|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|HER-CHA-2-01/11/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|HER-CHA-3|HER-CHA-3-01/11/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|1/29/24 12:50:00 PM|EST|1/31/24 11:49:00 AM|EST|01/11/2024 12:15:00 PM|EST|420|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|HER-CHA-3-01/11/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|HER-CHA-4|HER-CHA-4-01/11/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|1/29/24 12:50:00 PM|EST|1/31/24 11:49:00 AM|EST|01/11/2024 12:02:00 PM|EST|330|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|HER-CHA-4-01/11/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|HER-CHA-5|HER-CHA-5-01/11/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|1/29/24 12:50:00 PM|EST|1/31/24 11:49:00 AM|EST|01/11/2024 11:51:00 AM|EST|260|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|HER-CHA-5-01/11/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|HER-CHA-6|HER-CHA-6-01/11/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|1/29/24 12:50:00 PM|EST|1/31/24 11:49:00 AM|EST|01/11/2024 01:07:00 PM|EST|280|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|HER-CHA-6-01/11/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|HER-CHA-7|HER-CHA-7-01/11/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|1/29/24 12:50:00 PM|EST|1/31/24 11:49:00 AM|EST|01/11/2024 01:16:00 PM|EST|290|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|HER-CHA-7-01/11/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|HER-CHA-8|HER-CHA-8-01/11/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|1/29/24 12:50:00 PM|EST|1/31/24 11:49:00 AM|EST|01/11/2024 11:41:00 AM|EST|300|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|HER-CHA-8-01/11/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|HER-CHA-9|HER-CHA-9-01/11/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|1/29/24 12:50:00 PM|EST|1/31/24 11:49:00 AM|EST|01/11/2024 11:29:00 AM|EST|290|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|HER-CHA-9-01/11/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|HER-CHA-10|HER-CHA-10-01/11/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|1/29/24 12:50:00 PM|EST|1/31/24 11:49:00 AM|EST|01/11/2024 11:14:00 AM|EST|370|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|HER-CHA-10-01/11/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|HER-CHA-1|HER-CHA-1-02/01/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|2/28/24 09:40:00 AM|EST|3/4/24 12:52:00 PM|EST|02/01/2024 01:36:00 PM|EST|520|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|HER-CHA-1-02/01/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|HER-CHA-2|HER-CHA-2-02/01/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|2/28/24 09:40:00 AM|EST|3/4/24 12:52:00 PM|EST|02/01/2024 01:16:00 PM|EST|570|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|HER-CHA-2-02/01/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|HER-CHA-3|HER-CHA-3-02/01/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|2/28/24 09:40:00 AM|EST|3/4/24 12:52:00 PM|EST|02/01/2024 12:59:00 PM|EST|280|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|HER-CHA-3-02/01/2024S
21FLUFSW|University of Florida (Soil and Water Sciences Department)|AQUEOUS-Surface Water|HER-CHA-4|HER-CHA-4-02/01/2024S|FL-INORG-002|Nitrogen- Total|Sample|Direct Grab|Water Bottle|0.3|m|||LAKEWATCH-TN|Total|2/28/24 09:40:00 AM|EST|3/4/24 12:52:00 PM|EST|02/01/2024 12:39:00 PM|EST|190|ug/L|20|60|ug/L|||Actual|1|21FLKWAT|None|HER-CHA-4-02/01/2024S
