ADAPT_Analyte_ID,Org_Analyte_Name,Activity_Type,Sample_Collection_Type,Sample_Collection_Equipment,Activity_Depth,Activity_Depth_Unit,Total_Depth,Total_Depth_Unit,Analysis_Method,Sample_Fraction,Preparation_Date,Preparation_Time,Preparation_Time_Zone,Analysis_Date,Analysis_Time,Analysis_Time_Zone,County,Lake,Station,Activity_Start_Date,Activity_Start_Time,Activity_Time_Zone,Org_Result_Value,Org_Result_Unit,Org_MDL,Org_PQL,Org_Detection_Unit,Value_Qualifier,Result_Comments,Result_Value_Type_Name,Dilution
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,08/21/2028,09:43:00 AM,EDT,09/11/2028,09:20:00 AM,EDT,Hillsborough,Church-Special,2,08/21/2028,09:06:00 AM,EDT,4,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,08/21/2028,09:46:00 AM,EDT,09/11/2028,09:20:00 AM,EDT,Hillsborough,Church-Special,3,08/21/2028,09:17:00 AM,EDT,3,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,05/21/2028,12:00:00 PM,EDT,08/01/2028,09:20:00 AM,EDT,Hillsborough,Cooper,1,05/21/2028,10:30:00 AM,EDT,6,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,05/21/2028,12:04:00 PM,EDT,08/01/2028,09:20:00 AM,EDT,Hillsborough,Cooper,2,05/21/2028,10:35:00 AM,EDT,6,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,05/21/2028,12:10:00 PM,EDT,08/01/2028,09:20:00 AM,EDT,Hillsborough,Cooper,3,05/21/2028,10:42:00 AM,EDT,6,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,07/28/2028,10:59:59 AM,EDT,08/22/2028,12:14:59 PM,EDT,Hillsborough,Cooper,1,07/28/2028,10:20:00 AM,EDT,25,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,07/28/2028,11:05:00 AM,EDT,08/22/2028,12:14:59 PM,EDT,Hillsborough,Cooper,2,07/28/2028,10:24:59 AM,EDT,29,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,07/28/2028,11:11:00 AM,EDT,08/22/2028,12:14:59 PM,EDT,Hillsborough,Cooper,3,07/28/2028,10:30:00 AM,EDT,28,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,08/18/2028,12:00:00 PM,EDT,09/21/2028,09:39:59 AM,EDT,Hillsborough,Cooper,1,08/18/2028,11:05:00 AM,EDT,34,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,08/18/2028,12:04:00 PM,EDT,09/21/2028,09:39:59 AM,EDT,Hillsborough,Cooper,2,08/18/2028,11:09:59 AM,EDT,35,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,08/18/2028,12:08:00 PM,EDT,09/21/2028,09:39:59 AM,EDT,Hillsborough,Cooper,3,08/18/2028,11:15:00 AM,EDT,30,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,07/29/2028,12:30:00 PM,EDT,09/13/2028,09:20:00 AM,EDT,Hillsborough,Crystal,1,07/29/2028,10:40:00 AM,EDT,36,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,07/29/2028,12:35:00 PM,EDT,09/13/2028,09:20:00 AM,EDT,Hillsborough,Crystal,2,07/29/2028,10:45:00 AM,EDT,29,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,07/29/2028,12:40:00 PM,EDT,09/13/2028,09:20:00 AM,EDT,Hillsborough,Crystal,3,07/29/2028,10:50:00 AM,EDT,27,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,04/26/2028,03:47:00 PM,EDT,09/20/2028,09:20:00 AM,EDT,Hillsborough,Dan,1,04/26/2028,12:35:00 PM,EDT,13,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,04/26/2028,03:51:00 PM,EDT,09/20/2028,09:20:00 AM,EDT,Hillsborough,Dan,2,04/26/2028,12:40:00 PM,EDT,14,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,04/26/2028,03:59:59 PM,EDT,09/20/2028,09:20:00 AM,EDT,Hillsborough,Dan,3,04/26/2028,12:48:00 PM,EDT,13,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,05/30/2028,02:56:00 PM,EDT,08/22/2028,12:14:59 PM,EDT,Hillsborough,Dan,1,05/30/2028,12:04:00 PM,EDT,21,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,05/30/2028,03:14:00 PM,EDT,08/22/2028,12:14:59 PM,EDT,Hillsborough,Dan,2,05/30/2028,12:10:00 PM,EDT,17,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,05/30/2028,03:21:59 PM,EDT,08/22/2028,12:14:59 PM,EDT,Hillsborough,Dan,3,05/30/2028,12:18:59 PM,EDT,19,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,06/26/2028,03:38:00 PM,EDT,08/22/2028,12:14:59 PM,EDT,Hillsborough,Dan,1,06/26/2028,12:24:00 PM,EDT,22,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,06/26/2028,03:46:00 PM,EDT,08/22/2028,12:14:59 PM,EDT,Hillsborough,Dan,2,06/26/2028,12:29:00 PM,EDT,25,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,06/26/2028,03:52:00 PM,EDT,08/22/2028,12:14:59 PM,EDT,Hillsborough,Dan,3,06/26/2028,12:35:00 PM,EDT,24,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,07/31/2028,03:12:00 PM,EDT,09/20/2028,09:20:00 AM,EDT,Hillsborough,Dan,1,07/31/2028,12:28:00 PM,EDT,38,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,07/31/2028,03:17:59 PM,EDT,09/20/2028,09:20:00 AM,EDT,Hillsborough,Dan,2,07/31/2028,12:34:00 PM,EDT,32,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,07/31/2028,03:25:00 PM,EDT,09/20/2028,09:20:00 AM,EDT,Hillsborough,Dan,3,07/31/2028,12:41:00 PM,EDT,36,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,04/18/2028,12:14:59 PM,EDT,10/05/2028,09:20:00 AM,EDT,Hillsborough,Dead Lady,1,04/18/2028,11:30:00 AM,EDT,10,ug/L,1,1,ug/L,Q,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,06/19/2028,02:29:59 PM,EDT,08/02/2028,12:00:00 PM,EDT,Hillsborough,Dead Lady,1,06/19/2028,12:59:59 PM,EDT,4,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,06/19/2028,02:34:59 PM,EDT,08/02/2028,12:00:00 PM,EDT,Hillsborough,Dead Lady,2,06/19/2028,01:15:00 PM,EDT,5,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,06/19/2028,02:40:00 PM,EDT,08/02/2028,12:00:00 PM,EDT,Hillsborough,Dead Lady,3,06/19/2028,01:25:00 PM,EDT,4,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,08/18/2028,11:35:00 AM,EDT,09/21/2028,09:39:59 AM,EDT,Hillsborough,Dead Lady,1,08/18/2028,10:40:00 AM,EDT,7,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,08/18/2028,11:40:00 AM,EDT,09/21/2028,09:39:59 AM,EDT,Hillsborough,Dead Lady,2,08/18/2028,10:50:00 AM,EDT,6,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,08/18/2028,11:54:59 AM,EDT,09/21/2028,09:39:59 AM,EDT,Hillsborough,Dead Lady,3,08/18/2028,11:05:00 AM,EDT,6,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,07/02/2028,01:28:00 PM,EDT,08/22/2028,10:30:00 AM,EDT,Hillsborough,Dosson,1,07/02/2028,01:12:00 PM,EDT,17,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,07/02/2028,01:34:00 PM,EDT,08/22/2028,10:30:00 AM,EDT,Hillsborough,Dosson,2,07/02/2028,01:16:00 PM,EDT,15,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,07/02/2028,01:36:00 PM,EDT,08/22/2028,10:30:00 AM,EDT,Hillsborough,Dosson,3,07/02/2028,01:19:00 PM,EDT,17,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,07/30/2028,02:33:59 PM,EDT,08/22/2028,10:30:00 AM,EDT,Hillsborough,Dosson,1,07/30/2028,02:07:00 PM,EDT,29,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,07/30/2028,02:36:59 PM,EDT,08/22/2028,10:30:00 AM,EDT,Hillsborough,Dosson,2,07/30/2028,02:14:00 PM,EDT,22,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,07/30/2028,02:39:00 PM,EDT,08/22/2028,10:30:00 AM,EDT,Hillsborough,Dosson,3,07/30/2028,02:18:00 PM,EDT,37,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,08/28/2028,01:27:00 PM,EDT,10/05/2028,09:20:00 AM,EDT,Hillsborough,Dosson,1,08/28/2028,01:08:00 PM,EDT,12,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,08/28/2028,01:31:00 PM,EDT,10/05/2028,09:20:00 AM,EDT,Hillsborough,Dosson,2,08/28/2028,01:11:00 PM,EDT,11,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,08/28/2028,01:34:00 PM,EDT,10/05/2028,09:20:00 AM,EDT,Hillsborough,Dosson,3,08/28/2028,01:16:00 PM,EDT,12,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,05/18/2028,02:45:00 PM,EDT,08/02/2028,12:00:00 PM,EDT,Hillsborough,East,1,05/18/2028,02:34:59 PM,EDT,202,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,05/18/2028,02:50:00 PM,EDT,08/02/2028,12:00:00 PM,EDT,Hillsborough,East,2,05/18/2028,02:29:59 PM,EDT,206,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,05/18/2028,02:55:00 PM,EDT,08/02/2028,12:00:00 PM,EDT,Hillsborough,East,3,05/18/2028,02:25:00 PM,EDT,243,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,06/17/2028,02:45:00 PM,EDT,08/02/2028,12:00:00 PM,EDT,Hillsborough,East,1,06/17/2028,02:29:59 PM,EDT,162,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,06/17/2028,02:50:00 PM,EDT,08/02/2028,12:00:00 PM,EDT,Hillsborough,East,2,06/17/2028,02:25:00 PM,EDT,167,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,06/17/2028,02:55:00 PM,EDT,08/02/2028,12:00:00 PM,EDT,Hillsborough,East,3,06/17/2028,02:15:00 PM,EDT,192,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,07/25/2028,,EDT,08/22/2028,,EDT,Hillsborough,East,1,07/25/2028,03:50:00 PM,EDT,99,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,07/25/2028,,EDT,08/22/2028,,EDT,Hillsborough,East,2,07/25/2028,03:45:00 PM,EDT,101,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,07/25/2028,,EDT,08/22/2028,,EDT,Hillsborough,East,3,07/25/2028,03:35:00 PM,EDT,103,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,08/31/2028,04:49:59 PM,EDT,09/21/2028,09:39:59 AM,EDT,Hillsborough,East,1,08/31/2028,04:35:00 PM,EDT,66,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,08/31/2028,04:55:00 PM,EDT,09/21/2028,09:39:59 AM,EDT,Hillsborough,East,2,08/31/2028,04:30:00 PM,EDT,58,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,08/31/2028,05:00:00 PM,EDT,09/21/2028,09:39:59 AM,EDT,Hillsborough,East,3,08/31/2028,04:25:00 PM,EDT,72,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,03/22/2028,09:50:00 PM,EDT,08/01/2028,09:20:00 AM,EDT,Hillsborough,Elizabeth,1,03/22/2028,06:00:00 PM,,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,03/22/2028,09:55:00 PM,EDT,08/01/2028,09:20:00 AM,EDT,Hillsborough,Elizabeth,2,03/22/2028,06:10:00 PM,,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,03/22/2028,09:59:59 PM,EDT,08/01/2028,09:20:00 AM,EDT,Hillsborough,Elizabeth,3,03/22/2028,06:25:00 PM,,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,04/22/2028,08:25:00 PM,EDT,08/01/2028,09:20:00 AM,EDT,Hillsborough,Elizabeth,1,04/22/2028,05:55:00 PM,,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,04/22/2028,08:29:59 PM,EDT,08/01/2028,09:20:00 AM,EDT,Hillsborough,Elizabeth,2,04/22/2028,06:05:00 PM,,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,04/22/2028,08:35:00 PM,EDT,08/01/2028,09:20:00 AM,EDT,Hillsborough,Elizabeth,3,04/22/2028,06:10:00 PM,,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,05/13/2028,08:15:00 PM,EDT,08/01/2028,09:20:00 AM,EDT,Hillsborough,Elizabeth,1,05/13/2028,05:20:00 PM,,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,05/13/2028,08:20:00 PM,EDT,08/01/2028,09:20:00 AM,EDT,Hillsborough,Elizabeth,2,05/13/2028,05:29:59 PM,,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,05/13/2028,08:29:59 PM,EDT,08/01/2028,09:20:00 AM,EDT,Hillsborough,Elizabeth,3,05/13/2028,05:44:59 PM,,1,ug/L,1,1,ug/L,U,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,06/25/2028,07:30:00 PM,EDT,08/22/2028,10:00:00 AM,EDT,Hillsborough,Elizabeth,1,06/22/2028,05:15:00 PM,EDT,2,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,06/25/2028,07:35:00 PM,EDT,08/22/2028,10:00:00 AM,EDT,Hillsborough,Elizabeth,2,06/22/2028,05:29:59 PM,EDT,2,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,06/25/2028,07:40:00 PM,EDT,08/22/2028,10:00:00 AM,EDT,Hillsborough,Elizabeth,3,06/22/2028,05:39:59 PM,EDT,2,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,07/13/2028,08:45:00 PM,EDT,08/22/2028,10:00:00 AM,EDT,Hillsborough,Elizabeth,1,07/13/2028,01:10:00 PM,EDT,2,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,07/13/2028,08:49:59 PM,EDT,08/22/2028,10:00:00 AM,EDT,Hillsborough,Elizabeth,2,07/13/2028,01:20:00 PM,EDT,2,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,07/13/2028,08:55:00 PM,EDT,08/22/2028,10:00:00 AM,EDT,Hillsborough,Elizabeth,3,07/13/2028,01:35:00 PM,EDT,2,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,03/28/2028,02:12:00 PM,EDT,08/22/2028,10:00:00 AM,EDT,Hillsborough,Flynn,1,03/28/2028,09:50:00 AM,EDT,11,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,03/28/2028,02:22:00 PM,EDT,08/22/2028,10:00:00 AM,EDT,Hillsborough,Flynn,2,03/28/2028,09:55:00 AM,EDT,10,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,04/26/2028,02:52:00 PM,EDT,09/13/2028,09:20:00 AM,EDT,Hillsborough,Flynn,1,04/26/2028,10:07:00 AM,EDT,63,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,04/26/2028,03:00:00 PM,EDT,09/13/2028,09:20:00 AM,EDT,Hillsborough,Flynn,2,04/26/2028,10:12:00 AM,EDT,57,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,05/30/2028,02:01:00 PM,EDT,09/06/2028,09:20:00 AM,EDT,Hillsborough,Flynn,1,05/30/2028,10:02:00 AM,EDT,11,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,05/30/2028,02:11:00 PM,EDT,09/06/2028,09:20:00 AM,EDT,Hillsborough,Flynn,2,05/30/2028,09:54:00 AM,EDT,12,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,06/26/2028,02:10:00 PM,EDT,09/11/2028,12:00:00 PM,EDT,Hillsborough,Flynn,1,06/26/2028,10:12:59 AM,EDT,18,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,06/26/2028,02:56:00 PM,EDT,09/11/2028,12:00:00 PM,EDT,Hillsborough,Flynn,2,06/26/2028,10:17:00 AM,EDT,30,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,07/31/2028,02:11:00 PM,EDT,09/21/2028,09:39:59 AM,EDT,Hillsborough,Flynn,1,07/31/2028,10:08:00 AM,EDT,17,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,07/31/2028,02:20:00 PM,EDT,09/21/2028,09:39:59 AM,EDT,Hillsborough,Flynn,2,07/31/2028,10:12:59 AM,EDT,15,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,07/31/2028,02:27:00 PM,EDT,09/21/2028,09:39:59 AM,EDT,Hillsborough,Flynn,3,07/31/2028,10:20:00 AM,EDT,118,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,04/26/2028,03:16:00 PM,EDT,09/11/2028,12:00:00 PM,EDT,Hillsborough,Francis,1,04/26/2028,11:44:59 AM,EDT,11,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,04/26/2028,03:24:00 PM,EDT,09/11/2028,12:00:00 PM,EDT,Hillsborough,Francis,2,04/26/2028,11:37:00 AM,EDT,14,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,04/26/2028,03:30:00 PM,EDT,09/11/2028,12:00:00 PM,EDT,Hillsborough,Francis,3,04/26/2028,11:31:00 AM,EDT,8,ug/L,1,1,ug/L,,,Actual,1
FL-BIO-004,Chlorophyll a- uncorrected,Sample,Direct Grab,Water Bottle,0.3,m,,,LAKEWATCH-CHL,Total,05/30/2028,02:24:00 PM,EDT,09/13/2028,09:20:00 AM,EDT,Hillsborough,Francis,1,05/30/2028,11:17:59 AM,EDT,47,ug/L,1,1,ug/L,,,Actual,1
