Preparation_Date,Preparation_Time,Preparation_Time_Zone,Analysis_Date,Analysis_Time,Analysis_Time_Zone,County,Lake,Station,Activity_Start_Date,Tube_Number,Dilution,Org_Result_Value,Org_Result_Unit,Result_Comments,QAQC_Qualifier,WIN_Value_Qualifier,Holding_Qualifier,MDL_PQL_Qualifier,Data_Category,Run_ID,Study,Comments
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Putnam,Suggs,2,8/6/25,,1,66,uS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Putnam,Suggs,3,8/6/25,,1,66,uS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Walton,Allen,1,7/27/25,,1,108,uS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Walton,Big Red Fish,1,7/15/25,,1,9,mS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Walton,Camp Creek,1,7/1/25,,1,20,mS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Walton,Camp Creek,1,7/25/25,,1,7,mS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Walton,Campbell,1,7/3/24,,1,84,uS/cm,,,Q,Q,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Walton,CBA Destin-5,1,7/9/25,,1,26,mS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Walton,CBA Destin-6,1,7/9/25,,1,23,mS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Walton,CBA Destin-7,1,7/1/25,,1,19,mS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Walton,CBA Destin-8,1,7/1/25,,1,19,mS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Walton,CBA Freeport-1,1,7/9/25,,1,9,mS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Walton,CBA Freeport-2,1,7/9/25,,1,14,mS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Walton,CBA Freeport-3,1,7/9/25,,1,17,mS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Walton,CBA Freeport-4,1,7/9/25,,1,17,mS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Walton,CBA Freeport-5,1,7/9/25,,1,15,mS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,,,ALTQC2,,,1,454,uS/cm,,,Q,Q,,QAQC,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Walton,CBA Freeport-6,1,7/1/25,,1,3822,uS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Walton,CBA Freeport-7,1,7/27/25,,1,13,mS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Walton,CBA Freeport-8,1,7/1/25,,1,1481,uS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Walton,CBA Freeport-9,1,7/27/25,,1,18,mS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Walton,CBA Freeport-10,1,7/27/25,,1,17,mS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Walton,CBA Santa Rosa Beach-1,1,7/8/25,,1,25,mS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Walton,CBA Santa Rosa Beach-2,1,7/8/25,,1,27,mS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Walton,CBA Santa Rosa Beach-3,1,7/8/25,,1,28,mS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Walton,CBA Santa Rosa Beach-4,1,7/8/25,,1,26,mS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Walton,CBA Santa Rosa Beach-5,1,7/8/25,,1,29,mS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Walton,CBA Santa Rosa Beach-6,1,7/8/25,,1,29,mS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Walton,CBA Santa Rosa Beach-7,1,7/8/25,,1,30,mS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Walton,CBA Santa Rosa Beach-8,1,7/8/25,,1,30,mS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Walton,CBA Santa Rosa Beach-9,1,7/22/25,,1,1723,uS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Walton,CBA Santa Rosa Beach-10,1,7/22/25,,1,1551,uS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,Walton,Deer,1,7/1/25,,1,15,mS/cm,,,,,,Sample,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,,,ALTQC3,,,1,455,uS/cm,,,Q,Q,,QAQC,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,,,ALTQC4,,,,,uS/cm,,J,Q,Q,,QAQC,COND0918202509192025,,
9/18/25,2:44:00 PM,EST,9/19/25,8:36:00 AM,EST,,,ALTQC5,,,,,uS/cm,,J,Q,Q,,QAQC,COND0918202509192025,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,Bass,1,7/31/25,,1,169,uS/cm,,,Q,Q,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA Ft. Walton Beach-1,1,7/30/25,,1,32,mS/cm,,,Q,Q,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA Ft. Walton Beach-2,1,7/30/25,,1,41,mS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA Ft. Walton Beach-3,1,7/30/25,,1,33,mS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA Ft. Walton Beach-4,1,7/24/25,,1,37,mS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA Ft. Walton Beach-5,1,7/24/25,,1,39,mS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA Ft. Walton Beach-6,1,7/24/25,,1,35,mS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA Ft. Walton Beach-7,1,7/30/25,,1,36,mS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA Ft. Walton Beach-8,1,7/30/25,,1,29,mS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA Ft. Walton Beach-9,1,7/30/25,,1,38,mS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA Ft. Walton Beach-10,1,7/30/25,,1,24,mS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA Ft. Walton Beach-16,1,7/30/25,,1,35,mS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA Ft. Walton Beach-19,1,7/1/25,,1,26,mS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA GAP-1,1,7/1/25,,1,74,uS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA GAP-1,1,7/28/25,,1,186,uS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA GAP-2,1,7/1/25,,1,104,uS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA GAP-2,1,7/28/25,,1,116,uS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA GAP-3,1,7/1/25,,1,2515,uS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA GAP-3,1,7/28/25,,1,7,mS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,,,ALTQC1,,,1,453,uS/cm,,,Q,Q,,QAQC,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA Niceville-1,1,7/8/25,,1,28,mS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA Niceville-2,1,7/8/25,,1,16,mS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA Niceville-3,1,7/8/25,,1,30,mS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA Niceville-4,1,7/8/25,,1,33,mS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA Niceville-6,1,7/1/25,,1,18,mS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA Niceville-7,1,7/28/25,,1,22,mS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA Niceville-8,1,7/28/25,,1,16,mS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA Niceville-9,1,7/28/25,,1,20,mS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA Niceville-10,1,7/28/25,,1,38,mS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA Santa Rosa Sound-1,1,7/22/25,,1,38,mS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA Santa Rosa Sound-2,1,7/22/25,,1,36,mS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA Santa Rosa Sound-3,1,7/22/25,,1,38,mS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA TKY-1,1,7/15/25,,1,23,uS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA TKY-2,1,7/15/25,,1,14,uS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,CBA TKY-3,1,7/15/25,,1,16,uS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,Roberts,1,7/9/25,,1,21,uS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,Swift Creek-1,1,7/8/25,,1,25,uS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,Swift Creek-2,1,7/8/25,,1,31,uS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,,,ALTQC2,,,1,447,uS/cm,,,Q,Q,,QAQC,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,Swift Creek-3,1,7/8/25,,1,78,uS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Okaloosa,Swift Creek-4,1,7/22/25,,1,29,mS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Seminole,Bear,1,4/27/25,,1,254,uS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Seminole,Crescent,1,4/26/25,,1,309,uS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Seminole,Crystal Bowl,1,4/30/25,,1,116,uS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Seminole,East,1,7/14/25,,1,182,uS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Seminole,Little Bear,1,4/26/25,,1,228,uS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Seminole,Triplet South,1,4/30/25,,1,218,uS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Seminole,Triplet South,1,7/2/25,,1,166,uS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,Seminole,Wekiva,1,4/9/25,,1,203,uS/cm,,,,,,Sample,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,,,ALTQC3,,,1,446,uS/cm,,,Q,Q,,QAQC,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,,,ALTQC4,,,,,uS/cm,,J,Q,Q,,QAQC,COND0919202509221952,,
9/19/25,1:29:00 PM,EST,9/22/52,8:39:00 AM,EST,,,ALTQC5,,,,,uS/cm,,J,Q,Q,,QAQC,COND0919202509221952,,
4/16/25,10:24:59 AM,EST,4/16/25,10:24:59 AM,EST,Alachua,Santa Fe-Blue Bayou,1,2/26/25,,1,71,uS/cm,,,Q,Q,,Sample,COND0416202504162025,,
4/16/25,10:24:59 AM,EST,4/16/25,10:24:59 AM,EST,Putnam,Goose,1,3/13/25,,1,57,uS/cm,,,,,,Sample,COND0416202504162025,,
4/16/25,10:24:59 AM,EST,4/16/25,10:24:59 AM,EST,Putnam,Goose,2,3/13/25,,1,57,uS/cm,,,,,,Sample,COND0416202504162025,,
4/16/25,10:24:59 AM,EST,4/16/25,10:24:59 AM,EST,Putnam,Goose,3,3/13/25,,1,57,uS/cm,,,,,,Sample,COND0416202504162025,,
4/16/25,10:24:59 AM,EST,4/16/25,10:24:59 AM,EST,,,ALTQC1,,,1,451,uS/cm,,,Q,Q,,QAQC,COND0416202504162025,,
4/16/25,10:24:59 AM,EST,4/16/25,10:24:59 AM,EST,,,ALTQC2,,,1,451,uS/cm,,,Q,Q,,QAQC,COND0416202504162025,,
4/16/25,10:24:59 AM,EST,4/16/25,10:24:59 AM,EST,Gulf,Depot Creek-1,1,7/4/24,,1,88,uS/cm,,,Q,Q,,Sample,COND0416202504162025,,
4/16/25,10:24:59 AM,EST,4/16/25,10:24:59 AM,EST,Gulf,Depot Creek-1,1,10/10/24,,1,55,uS/cm,,,Q,Q,,Sample,COND0416202504162025,,
4/16/25,10:24:59 AM,EST,4/16/25,10:24:59 AM,EST,Gulf,Air Strip-1,1,10/10/24,,1,109,uS/cm,,,Q,Q,,Sample,COND0416202504162025,,
4/16/25,10:24:59 AM,EST,4/16/25,10:24:59 AM,EST,Gulf,Cattle Dip-1,1,10/10/24,,1,283,uS/cm,,,Q,Q,,Sample,COND0416202504162025,,
4/16/25,10:24:59 AM,EST,4/16/25,10:24:59 AM,EST,Gulf,Dove Field-1,1,7/4/24,,1,114,uS/cm,,,Q,Q,,Sample,COND0416202504162025,,
4/16/25,10:24:59 AM,EST,4/16/25,10:24:59 AM,EST,Gulf,Dove Field-1,1,10/10/24,,1,34,uS/cm,,,Q,Q,,Sample,COND0416202504162025,,
4/16/25,10:24:59 AM,EST,4/16/25,10:24:59 AM,EST,Gulf,Money Bayou-1,1,7/4/24,,1,37,mS/cm,,,Q,Q,,Sample,COND0416202504162025,,
4/16/25,10:24:59 AM,EST,4/16/25,10:24:59 AM,EST,Gulf,Money Bayou-1,1,10/10/24,,1,2558,uS/cm,,,Q,Q,,Sample,COND0416202504162025,,
4/16/25,10:24:59 AM,EST,4/16/25,10:24:59 AM,EST,Gulf,Pond Road-1,1,10/10/24,,1,134,uS/cm,,,Q,Q,,Sample,COND0416202504162025,,
4/16/25,10:24:59 AM,EST,4/16/25,10:24:59 AM,EST,Gulf,Simmons Bayou-1,1,7/4/24,,1,51,mS/cm,,,Q,Q,,Sample,COND0416202504162025,,
4/16/25,10:24:59 AM,EST,4/16/25,10:24:59 AM,EST,Gulf,Simmons Bayou-1,1,10/10/24,,1,45,mS/cm,,,Q,Q,,Sample,COND0416202504162025,,
4/16/25,10:24:59 AM,EST,4/16/25,10:24:59 AM,EST,Bay,Parker Bayou-1,1,10/25/24,,1,42,mS/cm,,,Q,Q,,Sample,COND0416202504162025,,
4/16/25,10:24:59 AM,EST,4/16/25,10:24:59 AM,EST,,,ALTQC3,,,1,451,uS/cm,,,Q,Q,,QAQC,COND0416202504162025,,
4/16/25,10:24:59 AM,EST,4/16/25,10:24:59 AM,EST,,,ALTQC4,,,,,uS/cm,,J,Q,Q,,QAQC,COND0416202504162025,,
4/16/25,10:24:59 AM,EST,4/16/25,10:24:59 AM,EST,,,ALTQC5,,,,,uS/cm,,J,Q,Q,,QAQC,COND0416202504162025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Bay,Beatty Bayou-1,1,10/30/24,,1,31,mS/cm,,,Q,Q,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Bay,Burnt Mill Lower,1,10/8/24,,1,23,mS/cm,,,Q,Q,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Bay,Burnt Mill Upper,1,10/8/24,,1,11,mS/cm,,,Q,Q,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Bay,Callaway Bayou-2,1,10/25/24,,1,38,mS/cm,,,Q,Q,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Bay,Crooked Lower,1,10/8/24,,1,30,mS/cm,,,Q,Q,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Bay,Crooked Upper,1,10/8/24,,1,6,mS/cm,,,Q,Q,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Bay,Crooked Upper-2,1,10/8/24,,1,5,mS/cm,,,Q,Q,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Bay,Deer Point,2,1/29/25,,1,99,mS/cm,,,,,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Bay,East Bay-1,1,10/25/24,,1,26,mS/cm,,,Q,Q,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Bay,East Bay-2,1,10/25/24,,1,27,mS/cm,,,Q,Q,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Bay,East Bay-3,1,10/25/24,,1,41,mS/cm,,,Q,Q,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Bay,East Bay-4,1,10/25/24,,1,33,mS/cm,,,Q,Q,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Bay,East Bay-5,1,10/25/24,,1,35,mS/cm,,,Q,Q,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Bay,Fannin Bayou-1,1,10/30/24,,1,45,mS/cm,,,Q,Q,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Bay,Goose Bayou-1,1,10/30/24,,1,34,mS/cm,,,Q,Q,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Bay,Laird Bayou-1,1,10/25/24,,1,39,mS/cm,,,Q,Q,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Bay,Laird Bayou-2,1,10/25/24,,1,41,mS/cm,,,Q,Q,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Bay,Laird Bayou-3,1,10/25/24,,1,32,mS/cm,,,Q,Q,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Bay,Marin,1,1/29/25,,1,83,uS/cm,,,,,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,,,ALTQC1,,,1,452,uS/cm,,,Q,Q,,QAQC,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Bay,Martin-1,1,1/31/25,,1,2997,uS/cm,,,,,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Bay,Mill Bayou-1,1,10/30/24,,1,39,mS/cm,,,Q,Q,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Bay,North Bay-1,1,10/30/24,,1,43,mS/cm,,,Q,Q,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Bay,North Bay-2,1,10/30/24,,1,43,mS/cm,,,Q,Q,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Bay,North Bay-3,1,10/30/24,,1,44,mS/cm,,,Q,Q,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Bay,North Bay-4,1,10/30/24,,1,43,mS/cm,,,Q,Q,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Bay,Pitts Bayou-1,1,10/25/24,,1,43,mS/cm,,,Q,Q,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Bay,Posten Bayou-1,1,10/30/24,,1,42,mS/cm,,,Q,Q,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Bay,Pretty Bayou-1,1,10/30/24,,1,48,mS/cm,,,Q,Q,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Bay,Robinson Bayou-1,1,10/30/24,,1,47,mS/cm,,,Q,Q,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Bay,Upper Goose Bayou-1,1,10/30/24,,1,47,mS/cm,,,Q,Q,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Gadsden,Talquin,1,1/12/25,,1,76,uS/cm,,,,,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,,,ALTQC2,,,1,444,uS/cm,,,Q,Q,,QAQC,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Highlands,Little Jackson,1,1/31/25,,1,123,uS/cm,,,,,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Lake,Bear,1,1/2/25,,1,79,uS/cm,,,,,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Lake,Grasshopper,1,1/30/25,,1,37,uS/cm,,,,,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Lake,Joanna,1,1/16/25,,1,205,uS/cm,,,,,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Lake,Louisa,1,1/2/25,,1,69,uS/cm,,,,,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Lake,Wildcat,1,1/31/25,,1,44,uS/cm,,,,,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Orange,Bessie,1,7/17/24,,1,416,uS/cm,,,Q,Q,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Sarasota,HLC South,1,10/3/24,,1,1304,uS/cm,,,Q,Q,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,Seminole,Cub,1,10/31/24,,1,216,uS/cm,,,Q,Q,,Sample,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,,,ALTQC3,,,1,447,uS/cm,,,Q,Q,,QAQC,COND0422202504232025,,
4/22/25,3:00:00 PM,EST,4/23/25,10:07:00 AM,EST,,,ALTQC4,,,,,uS/cm,,J,Q,Q,,QAQC,COND0422202504232025,,
