Preparation_Date,Preparation_Time,Preparation_Time_Zone,Analysis_Date,Analysis_Time,Analysis_Time_Zone,County,Lake,Station,Activity_Start_Date,Tube_Number,Dilution,Abs,Result_Value(PCU),Result_Comments,QAQC_Qualifier,WIN_Value_Qualifier,Holding_Qualifier,MDL_PQL_Qualifier,Data_Category,Run_ID,Study,Comments
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Alachua,Elizabeth,1,7/30/25,,1,0.053,39,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Alachua,Little Santa Fe,2,8/26/25,,1,0.033,24,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Alachua,Melrose Bay,2,8/26/25,,1,0.025,18,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Alachua,Santa Fe,2,8/26/25,,1,0.024,17,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Alachua,Santa Fe-barricade,1,8/26/25,,1,0.036,26,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Alachua,Santa Fe-Blue Bayou,1,8/26/25,,1,0.023,17,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Alachua,Santa Fe-canal mouth,1,8/26/25,,1,0.024,17,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Alachua,Santa Fe-Painter Canal,1,8/26/25,,1,0.038,28,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Alachua,Holden,1,7/31/25,,1,0.087,64,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Alachua,Little Orange,1,7/31/25,,1,0.124,91,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Alachua,Moss,1,7/31/25,,1,0.063,46,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Alachua,Orange,2,7/11/25,,4,0.124,363,,,,,,Sample,COL1028202510292025,,Student sample
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Bay,Deer Point,1,7/30/25,,1,0.059,43,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Bay,Marin,1,7/16/25,,1,0.005,3,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Bay,Powell,1,7/9/25,,1,0.078,57,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Bay,Powell Creek East-1,1,7/9/25,,2,0.15,220,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Bay,Powell Creek East-2,1,7/9/25,,2,0.165,242,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Brevard,Blue Trail-1,1,7/24/25,,1,0.031,23,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Charlotte,WF-6,1,4/22/25,,1,0.123,90,,,Q,Q,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Charlotte,WF-6,DUP1,4/22/25,,1,0.123,90,,,Q,Q,,QAQC,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,,,ALTQC1,,,1,0.024,17,,,Q,Q,,QAQC,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,,,CCV1,,,1,0.036,26,,,Q,Q,,QAQC,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,,,MBLK2,,,1,0,0,,,QTI,Q,TI,QAQC,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Citrus,Floral City,1,4/5/25,,2,0.12,176,,,Q,Q,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Collier,IFAS Collier Pond,1,7/21/25,,1,0.032,23,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Collier,Islandwalk,1,7/16/25,,1,0.049,36,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Collier,Saddlebrook,1,7/30/25,,1,0.03,22,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Escambia,Perdido Bay-1,1,4/2/25,,1,0.024,17,,,Q,Q,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Escambia,Perdido Bay-2,1,4/2/25,,1,0.019,14,,,Q,Q,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Escambia,Perdido Bay-3,1,4/2/25,,1,0.018,13,,,Q,Q,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Franklin,Alligator Harbor-1,1,7/9/25,,1,0.01,7,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Franklin,Alligator Harbor-2,1,7/9/25,,1,0.01,7,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Franklin,Alligator Harbor-3,1,7/9/25,,1,0.013,9,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Franklin,Alligator Harbor-4,1,7/9/25,,1,0.014,10,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Franklin,Alligator Harbor-5,1,7/9/25,,1,0.01,7,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Franklin,Alligator Harbor-6,1,7/9/25,,1,0.016,12,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Franklin,Alligator Harbor-7,1,7/9/25,,1,0.007,5,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Gilchrist,Gilchrist Blue Spring Run-1,1,7/17/25,,1,0.003,2,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Highlands,Catfish Creek-3,1,4/22/25,,1,0.059,43,,,Q,Q,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Highlands,Lynn,1,4/30/25,,1,0.006,4,,,Q,Q,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Hillsborough,Alice,1,7/21/25,,1,0.017,12,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Hillsborough,Elizabeth,1,7/3/25,,1,0.041,30,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Hillsborough,Elizabeth,DUP2,7/3/25,,1,0.041,30,,,,,,QAQC,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,,,ALTQC2,,,1,0.024,17,,,Q,Q,,QAQC,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,,,CCV2,,,1,0.034,25,,,Q,Q,,QAQC,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,,,MBLK3,,,1,0,0,,,QTI,Q,TI,QAQC,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Hillsborough,Osceola,1,4/28/25,,1,0.026,19,,,Q,Q,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Hillsborough,West Meadows-3,1,4/4/25,,1,0.06,44,,,Q,Q,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Hillsborough,West Meadows-15,1,4/4/25,,1,0.017,12,,,Q,Q,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Hillsborough,Zambito East,1,4/20/25,,1,0.098,72,,,Q,Q,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Okaloosa,CBA Niceville-5,1,4/10/25,,1,0.011,8,,,Q,Q,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Pinellas,Hewitt,1,1/30/25,,1,0.02,14,,,Q,Q,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Pinellas,Hewitt,1,4/30/25,,1,0.018,13,,,Q,Q,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Pinellas,Hewitt,1,7/30/25,,1,0.019,14,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Putnam,Fanny,1,7/26/25,,1,0.027,20,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Putnam,Susan,1,7/7/25,,1,0.021,15,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Santa Rosa,Ski Watch,1,4/11/25,,1,0.011,8,,,Q,Q,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Sarasota,Lake G-20,1,4/4/25,,1,0.038,28,,,Q,Q,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Sarasota,Lake G-20,1,7/17/25,,1,0.038,28,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Sarasota,Lake 37,1,4/4/25,,1,0.032,23,,,Q,Q,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Sarasota,Lake 37,1,7/17/25,,1,0.04,29,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Sarasota,Lake M-9,1,4/4/25,,1,0.084,61,,,Q,Q,,Sample,COL1028202510292025,,"broken bottle, likely contaminated with tap water"
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Sarasota,Lake M-9,1,7/17/25,,1,0.082,60,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Sarasota,Pinebrook South,1,7/16/25,,1,0.059,43,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Sarasota,Upper Myakka,1,7/1/25,,4,0.079,231,,,,,,Sample,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,Sarasota,Upper Myakka,DUP3,7/1/25,,4,0.079,231,,,,,,QAQC,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,,,ALTQC3,,,1,0.025,18,,,Q,Q,,QAQC,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,,,CCV3,,,1,0.034,25,,,Q,Q,,QAQC,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,,,MBLK4,,,,,0,,,QTI,Q,TI,QAQC,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,,,DUP4,,,,,0,,,QTI,Q,TI,QAQC,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,,,ALTQC4,,,,,0,,J,QTI,Q,TI,QAQC,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,,,CCV4,,,,,0,,J,QTI,Q,TI,QAQC,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,,,MBLK5,,,,,0,,,QTI,Q,TI,QAQC,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,,,DUP5,,,,,0,,,QTI,Q,TI,QAQC,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,,,ALTQC5,,,,,0,,J,QTI,Q,TI,QAQC,COL1028202510292025,,
10/28/25,12:00:00 PM,EST,10/29/25,4:02:00 PM,EST,,,CCV5,,,,,0,,J,QTI,Q,TI,QAQC,COL1028202510292025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,,,MBLK1,,,1,0,0,,,QTI,Q,TI,QAQC,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Charlotte,L-4,1,7/29/25,,1,0.091,67,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Clay,Lily,1,7/30/25,,1,0.014,10,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Collier,Harveys,1,7/2/25,,1,0.06,44,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Collier,SB-61,1,7/18/25,,1,0.024,17,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Lee,Harborage East,1,7/28/25,,1,0.013,9,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Lee,Harborage West,1,7/28/25,,1,0.008,5,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Levy,Cedar Key-1,1,7/28/25,,1,0.026,19,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Levy,Cedar Key-2,1,7/28/25,,1,0.026,19,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Marion,Rainbow River-2,1,7/8/25,,1,0.003,2,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Marion,Rainbow River-3,1,7/8/25,,1,0.001,0,,,TI,,TI,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Marion,Withlacoochee River-Dunnellon,1,7/8/25,,1,0.014,10,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Miami-Dade,Lakeridge,1,4/8/25,,1,0.005,3,,,Q,Q,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Miami-Dade,Oakland,1,7/14/25,,1,0.006,4,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Monroe,Tarpon Basin-1,1,4/26/25,,1,0.011,8,,,Q,Q,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Monroe,Tarpon Basin-2,1,4/26/25,,1,0.007,5,,,Q,Q,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Monroe,Tarpon Basin-3,1,4/26/25,,1,0.006,4,,,Q,Q,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Monroe,Tarpon Basin-1,1,7/27/25,,1,0.012,8,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Monroe,Tarpon Basin-2,1,7/28/25,,1,0.025,18,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Monroe,Tarpon Basin-3,1,7/29/25,,1,0.02,14,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Monroe,Tarpon Basin-3,DUP1,7/27/25,,1,0.02,14,,,,,,QAQC,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,,,ALTQC1,,,1,0.024,17,,,Q,Q,,QAQC,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,,,CCV1,,,1,0.033,24,,,Q,Q,,QAQC,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,,,MBLK2,,,1,0,0,,,QTI,Q,TI,QAQC,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Okaloosa,Bass,1,7/31/25,,1,0.019,14,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Okaloosa,CBA Niceville-5,1,7/1/25,,1,0.015,11,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Pasco,Buddy,1,7/21/25,,1,0.143,106,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Palm Beach,Westwood,1,7/30/25,,1,0.024,17,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Putnam,Camp Branch-1,1,4/29/25,,1,0.028,20,,,Q,Q,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Putnam,Camp Branch-2,1,4/29/25,,1,0.029,21,,,Q,Q,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Putnam,Camp Branch-3,1,4/29/25,,1,0.032,23,,,Q,Q,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Putnam,Camp Branch-4,1,4/29/25,,1,0.041,30,,,Q,Q,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Sarasota,Awesome,1,7/19/25,,1,0.03,22,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Sarasota,Cormorant,1,7/14/25,,1,0.063,46,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Sarasota,Knight,1,7/19/25,,1,0.028,20,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Sarasota,3,1,7/19/25,,1,0.051,37,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Sarasota,Pelican Cove-1,1,7/30/25,,1,0.022,16,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Sarasota,Pelican Cove-2,1,7/30/25,,1,0.023,17,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Sarasota,Pelican Cove-3,1,7/30/25,,1,0.029,21,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Sarasota,Upper Myakka,1,7/28/25,,4,0.074,218,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Seminole,Bear,1,7/20/25,,1,0.019,14,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Seminole,Horseshoe North,1,7/26/25,,1,0.104,77,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Seminole,Lost,1,4/12/25,,1,0.023,17,,,Q,Q,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Seminole,Lost,DUP2,4/12/25,,1,0.023,17,,,Q,Q,,QAQC,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,,,ALTQC2,,,1,0.024,17,,,Q,Q,,QAQC,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,,,CCV2,,,1,0.035,25,,,Q,Q,,QAQC,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,,,MBLK3,,,1,0,0,,,QTI,Q,TI,QAQC,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Seminole,Mary,1,7/25/25,,1,0.024,17,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Seminole,Miami Springs-1,1,4/29/25,,1,0.004,2,,,Q,Q,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Seminole,Miami Springs-2,1,4/29/25,,1,0.004,2,,,Q,Q,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Seminole,Miami Springs-3,1,4/29/25,,1,0.005,3,,,Q,Q,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Seminole,Miami Springs-1,1,7/21/25,,1,0.004,2,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Seminole,Miami Springs-2,1,7/21/25,,1,0.005,3,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Seminole,Miami Springs-3,1,7/21/25,,1,0.006,4,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Seminole,Monroe West,1,4/20/25,,1,0.091,67,,,Q,Q,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Seminole,Monroe West,1,7/20/25,,1,0.091,67,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Seminole,Silver,1,7/28/25,,1,0.019,14,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Seminole,Quail Pond,1,4/30/25,,1,0.031,23,,,Q,Q,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Seminole,Quail Pond,1,7/2/25,,1,0.027,20,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Seminole,Queens Mirror,1,7/27/25,,4,0.061,179,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Seminole,Rock,1,4/30/25,,1,0.044,32,,,Q,Q,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Seminole,Rock,1,7/31/25,,1,0.049,36,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Seminole,Wekiva,1,7/21/25,,1,0.035,25,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Sumter,Big Gant,1,7/1/25,,1,0.034,25,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Volusia,Lindley,1,7/30/25,,1,0.021,15,,,,,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Volusia,Waterford,1,1/13/25,,1,0.046,34,,,Q,Q,,Sample,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,Volusia,Waterford,DUP3,1/13/25,,1,0.046,34,,,Q,Q,,QAQC,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,,,ALTQC3,,,1,0.024,17,,,Q,Q,,QAQC,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,,,CCV3,,,1,0.034,25,,,Q,Q,,QAQC,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,,,MBLK4,,,1,,0,,,QTI,Q,TI,QAQC,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,,,DUP4,,,1,,0,,,QTI,Q,TI,QAQC,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,,,ALTQC4,,,1,,0,,J,QTI,Q,TI,QAQC,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,,,CCV4,,,1,,0,,J,QTI,Q,TI,QAQC,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,,,MBLK5,,,1,,0,,,QTI,Q,TI,QAQC,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,,,DUP5,,,1,,0,,,QTI,Q,TI,QAQC,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,,,ALTQC5,,,1,,0,,J,QTI,Q,TI,QAQC,COL1028202510302025,,
10/28/25,2:00:00 PM,EST,10/30/25,2:04:00 PM,EST,,,CCV5,,,1,,0,,J,QTI,Q,TI,QAQC,COL1028202510302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,,,MBLK1,,,1,0.001,0,,,,,,QAQC,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Carroll,1,7/2/25,,1,0.015,11,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Carroll,2,7/2/25,,1,0.014,10,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Carroll,3,7/2/25,,1,0.013,9,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Carrol_Comparision,1,7/2/25,,1,0.015,11,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Carrol_Comparision,2,7/2/25,,1,0.014,10,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Carrol_Comparision,3,7/2/25,,1,0.014,10,,,,,,Sample,COL0929202509302025,,
9/29/25,1:29:00 PM,EST,9/30/25,10:22:00 AM,EST,Hillsborough,Dead Lady,1,7/9/25,,1,0.103,75,,,,,,Sample,COL0929202509302025,,
