Org_Analyte_Name,Preparation_Date,Preparation_Time,Preparation_Time_Zone,Analysis_Date,Analysis_Time,Analysis_Time_Zone,County,Lake,Station,Activity_Start_Date,Tube_Number,Dilution,Abs,Result_Value(ug/L),Result_Comments,QAQC_Qualifier,WIN_Value_Qualifier,Holding_Qualifier,MDL_PQL_Qualifier,Data_Category,Run_ID,Comments
Nitrogen- Total,12/15/2020,2:34:00 PM,EST,01/12/2021,9:51:00 AM,EST,Sarasota,Upper Myakka,1,01/24/2020,,,,1100,,,Q,,,,,
Nitrogen- Total,12/15/2020,2:34:00 PM,EST,01/12/2021,9:51:00 AM,EST,Sarasota,Upper Myakka,2,01/24/2020,,,,1070,,,Q,,,,,
Nitrogen- Total,12/15/2020,2:34:00 PM,EST,01/12/2021,9:51:00 AM,EST,Sarasota,Upper Myakka,3,01/24/2020,,,,1020,,,Q,,,,,
Nitrogen- Total,12/15/2020,2:34:00 PM,EST,01/12/2021,9:51:00 AM,EST,Sarasota,Upper Myakka,1,03/09/2020,,,,1250,,,Q,,,,,
Nitrogen- Total,12/15/2020,2:34:00 PM,EST,01/12/2021,9:51:00 AM,EST,Sarasota,Upper Myakka,2,03/09/2020,,,,1310,,,Q,,,,,
Nitrogen- Total,12/15/2020,2:34:00 PM,EST,01/12/2021,9:51:00 AM,EST,Sarasota,Upper Myakka,3,03/09/2020,,,,1500,,,Q,,,,,
Nitrogen- Total,03/25/2021,9:00:00 AM,EDT,03/29/2021,12:59:00 PM,EDT,Sarasota,Upper Myakka,1,04/15/2020,,,,1110,,,Q,,,,,
Nitrogen- Total,03/25/2021,9:00:00 AM,EDT,03/29/2021,12:59:00 PM,EDT,Sarasota,Upper Myakka,2,04/15/2020,,,,1180,,,Q,,,,,
Nitrogen- Total,03/25/2021,9:00:00 AM,EDT,03/29/2021,12:59:00 PM,EDT,Sarasota,Upper Myakka,3,04/15/2020,,,,1120,,,Q,,,,,
Nitrogen- Total,01/08/2021,1:28:00 PM,EST,01/21/2021,12:38:00 PM,EST,Seminole,Orienta 1,1,03/14/2020,,,,1010,,,Q,,,,,
Nitrogen- Total,01/08/2021,1:28:00 PM,EST,01/21/2021,12:38:00 PM,EST,Seminole,Orienta 2,1,03/14/2020,,,,950,,,Q,,,,,
Nitrogen- Total,01/08/2021,1:28:00 PM,EST,01/21/2021,12:38:00 PM,EST,Seminole,Orienta East,1,03/14/2020,,,,1050,,,Q,,,,,
Nitrogen- Total,01/08/2021,1:28:00 PM,EST,01/21/2021,12:38:00 PM,EST,Seminole,Orienta North,1,03/14/2020,,,,760,,,Q,,,,,
Nitrogen- Total,01/13/2021,11:21:00 AM,EST,01/19/2021,1:23:00 PM,EST,St Lucie,De Witt,1,08/27/2020,,,,1490,,,,,,,,
Nitrogen- Total,01/13/2021,11:21:00 AM,EST,01/19/2021,1:23:00 PM,EST,St Lucie,De Witt,2,08/27/2020,,,,1520,,,,,,,,
Nitrogen- Total,01/13/2021,11:21:00 AM,EST,01/19/2021,1:23:00 PM,EST,St Lucie,De Witt,3,08/27/2020,,,,1510,,,,,,,,
Nitrogen- Total,03/24/2021,8:17:00 AM,EDT,03/26/2021,12:42:00 PM,EDT,Volusia,Green Springs,2,10/23/2020,,,,530,,,JQ,,,,,
Nitrogen- Total,01/15/2021,11:26:00 AM,EST,01/26/2021,12:47:00 PM,EST,Wakulla,Wakulla River Middle-1,1,09/14/2020,,,,400,,,,,,,,
Nitrogen- Total,02/25/2021,11:21:00 AM,EST,03/10/2021,12:14:00 PM,EST,Wakulla,Wakulla River Middle-1,1,10/16/2020,,,,240,,,,,,,,
Nitrogen- Total,01/15/2021,11:26:00 AM,EST,01/26/2021,12:47:00 PM,EST,Wakulla,Wakulla River Middle-2,1,09/14/2020,,,,400,,,,,,,,
Nitrogen- Total,02/25/2021,11:21:00 AM,EST,03/10/2021,12:14:00 PM,EST,Wakulla,Wakulla River Middle-2,1,10/16/2020,,,,220,,,,,,,,
Nitrogen- Total,01/15/2021,11:26:00 AM,EST,01/26/2021,12:47:00 PM,EST,Wakulla,Wakulla River Middle-3,1,09/14/2020,,,,440,,,,,,,,
Nitrogen- Total,02/25/2021,11:21:00 AM,EST,03/10/2021,12:14:00 PM,EST,Wakulla,Wakulla River Middle-3,1,10/16/2020,,,,230,,,,,,,,
Nitrogen- Total,02/24/2022,9:18:00 AM,EST,03/07/2022,1:08:00 PM,EST,Bradford,Rowell,3,01/15/2022,,,,740,,,,,,,,
Nitrogen- Total,02/24/2022,9:18:00 AM,EST,03/07/2022,1:08:00 PM,EST,Bradford,Rowell,4,01/15/2022,,,,1560,,,,,,,,
Nitrogen- Total,02/24/2022,9:18:00 AM,EST,03/07/2022,1:08:00 PM,EST,Bradford,Rowell,5,01/15/2022,,,,1170,,,,,,,,
Nitrogen- Total,02/01/2022,9:29:00 AM,EST,02/08/2022,12:17:00 PM,EST,Brevard,Park,3,11/02/2021,,,,340,,,,,,,,
Nitrogen- Total,02/16/2022,9:25:00 AM,EST,02/24/2022,12:05:00 PM,EST,Brevard,Park,3,12/06/2021,,,,280,,,,,,,,
Nitrogen- Total,02/16/2022,9:25:00 AM,EST,02/24/2022,12:05:00 PM,EST,Collier,Islandwalk,3,12/01/2021,,,,580,,,,,,,,
Nitrogen- Total,03/22/2022,2:25:00 PM,EDT,04/05/2022,11:42:00 AM,EDT,Collier,Seacrest 2,1,05/06/2021,,,,940,,,Q,,,,,
Nitrogen- Total,03/30/2022,9:14:00 AM,EDT,04/07/2022,10:27:00 AM,EDT,Flagler,Emerald,2,01/14/2022,,,,980,,,,,,,,
Nitrogen- Total,01/25/2022,11:05:00 AM,EST,02/05/2022,1:15:00 PM,EST,Hillsborough,Cypress Creek-122,1,10/28/2021,,,,1230,,,,,,,,
Nitrogen- Total,01/25/2022,11:05:00 AM,EST,02/05/2022,1:15:00 PM,EST,Hillsborough,Cypress Creek-122,2,10/28/2021,,,,1180,,,,,,,,
Nitrogen- Total,02/03/2022,9:20:00 AM,EST,02/11/2022,9:51:00 AM,EST,Hillsborough,Cypress Creek-122,1,11/16/2021,,,,1420,,,,,,,,
Nitrogen- Total,02/03/2022,9:20:00 AM,EST,02/11/2022,9:51:00 AM,EST,Hillsborough,Cypress Creek-122,2,11/16/2021,,,,1120,,,,,,,,
Nitrogen- Total,02/18/2022,11:19:00 AM,EST,03/01/2022,12:15:00 PM,EST,Hillsborough,Cypress Creek-122,1,12/20/2021,,,,1170,,,,,,,,
Nitrogen- Total,02/18/2022,11:19:00 AM,EST,03/01/2022,12:15:00 PM,EST,Hillsborough,Cypress Creek-122,2,12/20/2021,,,,1150,,,,,,,,
Nitrogen- Total,04/01/2022,11:20:00 AM,EDT,04/12/2022,9:31:00 AM,EDT,Hillsborough,Cypress Creek-122,1,01/26/2022,,,,840,,,,,,,,
Nitrogen- Total,04/01/2022,11:20:00 AM,EDT,04/12/2022,9:31:00 AM,EDT,Hillsborough,Cypress Creek-122,2,01/26/2022,,,,880,,,,,,,,
Nitrogen- Total,04/12/2022,11:18:00 AM,EDT,04/19/2022,9:20:00 AM,EDT,Hillsborough,Rainbow,1,11/30/2021,,,,770,,,,,,,,
Nitrogen- Total,04/12/2022,11:18:00 AM,EDT,04/19/2022,9:20:00 AM,EDT,Hillsborough,Rainbow,2,11/30/2021,,,,540,,,,,,,,
Nitrogen- Total,04/12/2022,11:18:00 AM,EDT,04/19/2022,9:20:00 AM,EDT,Hillsborough,Rainbow,3,11/30/2021,,,,760,,,,,,,,
Nitrogen- Total,01/21/2022,10:29:00 AM,EST,02/05/2022,10:55:00 AM,EST,Monroe,Stock Island-1,1,10/13/2021,,,,360,,,,,,,,
Nitrogen- Total,01/21/2022,10:29:00 AM,EST,02/05/2022,10:55:00 AM,EST,Monroe,Stock Island-2,1,10/13/2021,,,,310,,,,,,,,
Nitrogen- Total,01/21/2022,10:29:00 AM,EST,02/05/2022,10:55:00 AM,EST,Monroe,Stock Island-3,1,10/13/2021,,,,170,,,,,,,,
Nitrogen- Total,01/21/2022,10:29:00 AM,EST,02/05/2022,10:55:00 AM,EST,Monroe,Stock Island-4,1,10/13/2021,,,,120,,,,,,,,
Nitrogen- Total,01/28/2022,11:21:00 AM,EST,02/07/2022,2:49:00 PM,EST,Orange,Butler,1,05/17/2021,,,,500,,,Q,,,,,
Nitrogen- Total,01/28/2022,11:21:00 AM,EST,02/07/2022,2:49:00 PM,EST,Orange,Butler,2,05/17/2021,,,,520,,,Q,,,,,
Nitrogen- Total,01/28/2022,11:21:00 AM,EST,02/07/2022,2:49:00 PM,EST,Orange,Butler,3,05/17/2021,,,,470,,,Q,,,,,
Nitrogen- Total,01/28/2022,11:21:00 AM,EST,02/07/2022,2:49:00 PM,EST,Orange,Butler,1,06/14/2021,,,,530,,,Q,,,,,
Nitrogen- Total,01/28/2022,11:21:00 AM,EST,02/07/2022,2:49:00 PM,EST,Orange,Butler,2,06/14/2021,,,,510,,,Q,,,,,
Nitrogen- Total,01/28/2022,11:21:00 AM,EST,02/07/2022,2:49:00 PM,EST,Orange,Butler,3,06/14/2021,,,,520,,,Q,,,,,
Nitrogen- Total,01/28/2022,11:21:00 AM,EST,02/07/2022,2:49:00 PM,EST,Orange,Little Sawyer,1,08/24/2021,,,,500,,,Q,,,,,
Nitrogen- Total,01/28/2022,11:21:00 AM,EST,02/07/2022,2:49:00 PM,EST,Orange,Little Sawyer,2,08/24/2021,,,,490,,,Q,,,,,
Nitrogen- Total,01/28/2022,11:21:00 AM,EST,02/07/2022,2:49:00 PM,EST,Orange,Little Sawyer,3,08/24/2021,,,,500,,,Q,,,,,
Nitrogen- Total,04/19/2022,2:30:00 PM,EDT,04/22/2022,3:05:00 PM,EDT,Sarasota,Cormorant,1,02/25/2022,,,,1480,,,,,,,,
Nitrogen- Total,04/19/2022,2:30:00 PM,EDT,04/22/2022,3:05:00 PM,EDT,Sarasota,Cormorant,2,02/25/2022,,,,1310,,,,,,,,
Nitrogen- Total,04/19/2022,2:30:00 PM,EDT,04/22/2022,3:05:00 PM,EDT,Sarasota,Cormorant,3,02/25/2022,,,,1100,,,,,,,,
Nitrogen- Total,03/24/2022,11:25:00 AM,EDT,04/06/2022,10:50:00 AM,EDT,Sarasota,Heron Lagoon,1,12/31/2021,,,,450,,,,,,,,
Nitrogen- Total,03/24/2022,11:25:00 AM,EDT,04/06/2022,10:50:00 AM,EDT,Sarasota,Heron Lagoon,2,12/31/2021,,,,470,,,,,,,,
Nitrogen- Total,03/24/2022,11:25:00 AM,EDT,04/06/2022,10:50:00 AM,EDT,Sarasota,Heron Lagoon,3,12/31/2021,,,,450,,,,,,,,
Nitrogen- Total,03/24/2022,11:25:00 AM,EDT,04/06/2022,10:50:00 AM,EDT,Sarasota,Heron Lagoon,4,12/31/2021,,,,440,,,,,,,,
Nitrogen- Total,03/24/2022,11:25:00 AM,EDT,04/06/2022,10:50:00 AM,EDT,Sarasota,Heron Lagoon,5,12/31/2021,,,,360,,,,,,,,
Nitrogen- Total,03/11/2022,10:18:00 AM,EST,03/18/2022,11:35:00 AM,EDT,Volusia,Halifax River-1,1,12/30/2021,,,,450,,,,,,,,
Nitrogen- Total,03/11/2022,10:18:00 AM,EST,03/18/2022,11:35:00 AM,EDT,Volusia,Halifax River-2,1,12/30/2021,,,,430,,,,,,,,
Nitrogen- Total,03/11/2022,10:18:00 AM,EST,03/18/2022,11:35:00 AM,EDT,Volusia,Halifax River-3,1,12/30/2021,,,,520,,,,,,,,
Nitrogen- Total,06/14/2023,9:15:00 AM,EDT,06/16/2023,11:13:00 AM,EDT,Alachua,Kingswood,1,04/06/2023,,,,890,,,,,,,,
Nitrogen- Total,06/14/2023,9:15:00 AM,EDT,06/16/2023,11:13:00 AM,EDT,Alachua,Kingswood,2,04/06/2023,,,,870,,,,,,,,
Nitrogen- Total,06/14/2023,9:15:00 AM,EDT,06/16/2023,11:13:00 AM,EDT,Alachua,Kingswood,3,04/06/2023,,,,860,,,,,,,,
Nitrogen- Total,03/03/2023,9:40:00 AM,EST,03/09/2023,12:38:00 PM,EST,Bay,Lullwater,1,10/19/2022,,,,360,,,,,,,,
Nitrogen- Total,03/03/2023,9:40:00 AM,EST,03/09/2023,12:38:00 PM,EST,Bay,Lullwater,2,10/19/2022,,,,390,,,,,,,,
Nitrogen- Total,03/03/2023,9:40:00 AM,EST,03/09/2023,12:38:00 PM,EST,Bay,Lullwater,3,10/19/2022,,,,370,,,,,,,,
Nitrogen- Total,05/19/2023,1:15:00 PM,EDT,05/24/2023,10:56:00 AM,EDT,Bay,Massalina Bayou-1,1,03/09/2023,,,,150,,,,,,,,
Nitrogen- Total,05/19/2023,1:15:00 PM,EDT,05/24/2023,10:56:00 AM,EDT,Bay,St. Andrew Bay-1,1,03/09/2023,,,,160,,,,,,,,
Nitrogen- Total,05/19/2023,1:15:00 PM,EDT,05/24/2023,10:56:00 AM,EDT,Bay,St. Andrew Bay-12,1,03/09/2023,,,,130,,,,,,,,
Nitrogen- Total,05/19/2023,1:15:00 PM,EDT,05/24/2023,10:56:00 AM,EDT,Bay,St. Andrew Bay-2,1,03/09/2023,,,,150,,,,,,,,
Nitrogen- Total,05/19/2023,1:15:00 PM,EDT,05/24/2023,10:56:00 AM,EDT,Bay,St. Andrew Bay-3,1,03/09/2023,,,,120,,,,,,,,
Nitrogen- Total,05/19/2023,1:15:00 PM,EDT,05/24/2023,10:56:00 AM,EDT,Bay,St. Andrew Bay-6,1,03/09/2023,,,,140,,,,,,,,
Nitrogen- Total,05/19/2023,1:15:00 PM,EDT,05/24/2023,10:56:00 AM,EDT,Bay,St. Andrew Bay-7,1,03/09/2023,,,,110,,,,,,,,
Nitrogen- Total,05/19/2023,1:15:00 PM,EDT,05/24/2023,10:56:00 AM,EDT,Bay,Watson Bayou-1,1,03/09/2023,,,,180,,,,,,,,
Nitrogen- Total,04/04/2023,9:20:00 AM,EDT,04/07/2023,9:59:00 AM,EDT,Highlands,Erin Park Canals,1,12/13/2022,,,,620,,,,,,,,
Nitrogen- Total,04/04/2023,9:20:00 AM,EDT,04/07/2023,9:59:00 AM,EDT,Highlands,Erin Park Canals,2,12/13/2022,,,,490,,,,,,,,
Nitrogen- Total,04/04/2023,9:20:00 AM,EDT,04/07/2023,9:59:00 AM,EDT,Highlands,Erin Park Canals,3,12/13/2022,,,,540,,,,,,,,
Nitrogen- Total,04/07/2023,10:45:00 AM,EDT,04/13/2023,1:31:00 PM,EDT,Hillsborough,Cypress Creek-122,1,01/23/2023,,,,750,,,,,,,,
Nitrogen- Total,04/07/2023,10:45:00 AM,EDT,04/13/2023,1:31:00 PM,EDT,Hillsborough,Cypress Creek-122,2,01/23/2023,,,,760,,,,,,,,
Nitrogen- Total,05/19/2023,12:00:00 PM,EDT,05/24/2023,10:56:00 AM,EDT,Hillsborough,Cypress Creek-122,1,03/29/2023,,,,490,,,,,,,,
Nitrogen- Total,05/19/2023,12:00:00 PM,EDT,05/24/2023,10:56:00 AM,EDT,Hillsborough,Cypress Creek-122,2,03/29/2023,,,,520,,,,,,,,
Nitrogen- Total,06/14/2023,10:30:00 AM,EDT,06/20/2023,12:54:00 PM,EDT,Hillsborough,Cypress Creek-122,1,04/25/2023,,,,450,,,,,,,,
Nitrogen- Total,06/14/2023,10:30:00 AM,EDT,06/20/2023,12:54:00 PM,EDT,Hillsborough,Cypress Creek-122,2,04/25/2023,,,,420,,,,,,,,
Nitrogen- Total,05/17/2023,9:30:00 AM,EDT,05/19/2023,10:55:00 AM,EDT,Orange,Crystal,1,02/03/2023,,,,1270,,,,,,,,
Nitrogen- Total,05/17/2023,9:30:00 AM,EDT,05/19/2023,10:55:00 AM,EDT,Orange,Crystal,2,02/03/2023,,,,1260,,,,,,,,
Nitrogen- Total,05/17/2023,9:30:00 AM,EDT,05/19/2023,10:55:00 AM,EDT,Orange,Crystal,3,02/03/2023,,,,1240,,,,,,,,
Nitrogen- Total,05/17/2023,9:30:00 AM,EDT,05/19/2023,10:55:00 AM,EDT,Orange,Little Sawyer,1,01/02/2023,,,,540,,,,,,,,
Nitrogen- Total,05/17/2023,9:30:00 AM,EDT,05/19/2023,10:55:00 AM,EDT,Orange,Little Sawyer,2,01/02/2023,,,,440,,,,,,,,
Nitrogen- Total,05/17/2023,9:30:00 AM,EDT,05/19/2023,10:55:00 AM,EDT,Orange,Little Sawyer,3,01/02/2023,,,,450,,,,,,,,
Nitrogen- Total,05/17/2023,9:30:00 AM,EDT,05/19/2023,10:55:00 AM,EDT,Orange,Sawyer,1,01/02/2023,,,,500,,,,,,,,
Nitrogen- Total,05/17/2023,9:30:00 AM,EDT,05/19/2023,10:55:00 AM,EDT,Orange,Sawyer,2,01/02/2023,,,,600,,,,,,,,
Nitrogen- Total,05/17/2023,9:30:00 AM,EDT,05/19/2023,10:55:00 AM,EDT,Orange,Sawyer,3,01/02/2023,,,,440,,,,,,,,
Nitrogen- Total,04/11/2023,1:30:00 PM,EDT,04/19/2023,12:41:00 PM,EDT,Sarasota,Center,1,02/03/2023,,,,560,,,,,,,,
Nitrogen- Total,04/11/2023,1:30:00 PM,EDT,04/19/2023,12:41:00 PM,EDT,Sarasota,Center,2,02/03/2023,,,,690,,,,,,,,
Nitrogen- Total,04/11/2023,1:30:00 PM,EDT,04/19/2023,12:41:00 PM,EDT,Sarasota,Center,3,02/03/2023,,,,640,,,,,,,,
Nitrogen- Total,06/14/2023,10:30:00 AM,EDT,06/20/2023,12:54:00 PM,EDT,Sarasota,Moondrop,1,03/27/2023,,,,790,,,,,,,,
Nitrogen- Total,06/14/2023,10:30:00 AM,EDT,06/20/2023,12:54:00 PM,EDT,Sarasota,Moondrop,2,03/27/2023,,,,650,,,,,,,,
Nitrogen- Total,03/29/2023,10:00:00 AM,EDT,03/31/2023,11:44:00 AM,EDT,Sarasota,South,1,10/13/2022,,,,950,,,Q,,,,,
Nitrogen- Total,03/29/2023,10:00:00 AM,EDT,03/31/2023,11:44:00 AM,EDT,Sarasota,South,2,10/13/2022,,,,950,,,Q,,,,,
Nitrogen- Total,03/29/2023,10:00:00 AM,EDT,03/31/2023,11:44:00 AM,EDT,Sarasota,South,3,10/13/2022,,,,900,,,Q,,,,,
Nitrogen- Total,06/14/2023,10:30:00 AM,EDT,06/20/2023,12:54:00 PM,EDT,Sarasota,Sundrop,1,03/27/2023,,,,580,,,,,,,,
Nitrogen- Total,06/14/2023,10:30:00 AM,EDT,06/20/2023,12:54:00 PM,EDT,Sarasota,Sundrop,2,03/27/2023,,,,1620,,,,,,,,
Nitrogen- Total,04/14/2023,1:45:00 PM,EDT,04/21/2023,10:26:00 AM,EDT,Seminole,Mary,1,02/18/2023,,,,610,,,,,,,,
Nitrogen- Total,04/14/2023,1:45:00 PM,EDT,04/21/2023,10:26:00 AM,EDT,Seminole,Mary,2,02/18/2023,,,,630,,,,,,,,
Nitrogen- Total,04/14/2023,1:45:00 PM,EDT,04/21/2023,10:26:00 AM,EDT,Seminole,Mary,3,02/18/2023,,,,620,,,,,,,,
Nitrogen- Total,04/14/2023,1:45:00 PM,EDT,04/21/2023,10:26:00 AM,EDT,Seminole,Orienta 1,1,02/26/2023,,,,1040,,,,,,,,
Nitrogen- Total,04/14/2023,1:45:00 PM,EDT,04/21/2023,10:26:00 AM,EDT,Seminole,Orienta 2,1,02/26/2023,,,,1010,,,,,,,,
Nitrogen- Total,04/14/2023,1:45:00 PM,EDT,04/21/2023,10:26:00 AM,EDT,Seminole,Orienta East,1,02/26/2023,,,,980,,,,,,,,
Nitrogen- Total,04/14/2023,1:45:00 PM,EDT,04/21/2023,10:26:00 AM,EDT,Seminole,Orienta North,1,02/26/2023,,,,790,,,,,,,,
Nitrogen- Total,03/02/2023,1:15:00 PM,EST,03/09/2023,12:38:00 PM,EST,Wakulla,Wakulla River Middle-3,1,08/18/2022,,,,440,,,Q,,,,,
Nitrogen- Total,05/23/2023,9:30:00 AM,EDT,05/25/2023,11:03:00 AM,EDT,Walton,Western,3,03/02/2023,,,,80,,,,,,,,
Nitrogen- Total,05/31/2023,12:00:00 PM,EDT,06/02/2023,12:01:00 PM,EDT,Walton,Western Northeast,1,05/01/2023,,,,590,,,,,,,,
Nitrogen- Total,05/26/2023,10:00:00 AM,EDT,06/01/2023,11:36:00 AM,EDT,Walton,Western Northeast,2,05/01/2023,,,,490,,,,,,,,
Nitrogen- Total,05/26/2023,10:00:00 AM,EDT,06/01/2023,11:36:00 AM,EDT,Walton,Western Northeast,3,05/01/2023,,,,480,,,,,,,,
Nitrogen- Total,06/11/2024,10:00:00 AM,EDT,06/17/2024,12:19:00 PM,EDT,Alachua,Alto,1,04/19/2024,,,,545,,,,,,,,
Nitrogen- Total,06/11/2024,10:00:00 AM,EDT,06/17/2024,12:19:00 PM,EDT,Alachua,Alto,2,04/19/2024,,,,528,,,,,,,,
Nitrogen- Total,06/11/2024,10:00:00 AM,EDT,06/17/2024,12:19:00 PM,EDT,Alachua,Alto,3,04/19/2024,,,,532,,,,,,,,
Nitrogen- Total,05/08/2024,10:00:00 AM,EDT,05/13/2024,3:26:00 PM,EDT,Alachua,Blues Creek-1,1,04/15/2024,,,,730,,,,,,,,
Nitrogen- Total,05/08/2024,10:00:00 AM,EDT,05/13/2024,3:26:00 PM,EDT,Alachua,Blues Creek-2,1,04/15/2024,,,,1070,,,,,,,,
Nitrogen- Total,05/08/2024,10:00:00 AM,EDT,05/13/2024,3:26:00 PM,EDT,Alachua,Blues Creek-3,1,04/15/2024,,,,980,,,,,,,,
Nitrogen- Total,03/06/2024,12:20:00 PM,EST,03/08/2024,1:47:00 PM,EST,Alachua,Cellon Creek-1,1,02/09/2024,,,,1840,,,,,,,,
Nitrogen- Total,05/08/2024,10:00:00 AM,EDT,05/13/2024,3:26:00 PM,EDT,Alachua,Cellon Creek-1,1,04/15/2024,,,,1100,,,,,,,,
Nitrogen- Total,05/08/2024,10:00:00 AM,EDT,05/13/2024,3:26:00 PM,EDT,Alachua,Cellon Creek-2,1,04/15/2024,,,,830,,,,,,,,
Nitrogen- Total,05/08/2024,10:00:00 AM,EDT,05/13/2024,3:26:00 PM,EDT,Alachua,Cellon Creek-3,1,04/15/2024,,,,2120,,,,,,,,
Nitrogen- Total,05/08/2024,10:00:00 AM,EDT,05/13/2024,3:26:00 PM,EDT,Alachua,Cellon Creek-4,1,04/15/2024,,,,2900,,,,,,,,
Nitrogen- Total,05/08/2024,10:00:00 AM,EDT,05/13/2024,3:26:00 PM,EDT,Alachua,Deer Run-1,1,04/15/2024,,,,180,,,,,,,,
Nitrogen- Total,05/08/2024,10:00:00 AM,EDT,05/13/2024,3:26:00 PM,EDT,Alachua,Deer Run-2,1,04/15/2024,,,,550,,,,,,,,
Nitrogen- Total,06/06/2024,10:00:00 AM,EDT,06/11/2024,1:17:00 PM,EDT,Alachua,Elizabeth,1,03/30/2024,,,,770,,,,,,,,
Nitrogen- Total,06/06/2024,10:00:00 AM,EDT,06/11/2024,1:17:00 PM,EDT,Alachua,Elizabeth,2,03/30/2024,,,,750,,,,,,,,
Nitrogen- Total,06/06/2024,10:00:00 AM,EDT,06/11/2024,1:17:00 PM,EDT,Alachua,Elizabeth,3,03/30/2024,,,,750,,,,,,,,
Nitrogen- Total,06/14/2024,1:00:00 PM,EDT,06/25/2024,2:44:00 PM,EDT,Alachua,Elizabeth,1,04/30/2024,,,,742,,,,,,,,
Nitrogen- Total,06/14/2024,1:00:00 PM,EDT,06/25/2024,2:44:00 PM,EDT,Alachua,Elizabeth,2,04/30/2024,,,,721,,,,,,,,
Nitrogen- Total,06/14/2024,1:00:00 PM,EDT,06/25/2024,2:44:00 PM,EDT,Alachua,Elizabeth,3,04/30/2024,,,,688,,,,,,,,
Nitrogen- Total,03/19/2024,10:30:00 AM,EDT,03/21/2024,12:42:00 PM,EDT,Alachua,Elizabeth,1,01/28/2024,,,,710,,,,,,,,
Nitrogen- Total,03/19/2024,10:30:00 AM,EDT,03/21/2024,12:42:00 PM,EDT,Alachua,Elizabeth,2,01/28/2024,,,,700,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,12:00:00 AM,EDT,Alachua,Hogtown Creek-1,1,04/01/2024,,,,603,,,,,,,,
Nitrogen- Total,06/18/2024,10:00:00 AM,EDT,06/27/2024,12:00:00 AM,EDT,Alachua,Hogtown Creek-2,1,04/01/2024,,,,596,,,,,,,,
Nitrogen- Total,05/23/2024,10:00:00 AM,EDT,05/31/2024,10:31:00 AM,EDT,Alachua,Jeffords,1,02/22/2024,,,,500,,,Q,,,,,
Nitrogen- Total,05/23/2024,10:00:00 AM,EDT,05/31/2024,10:31:00 AM,EDT,Alachua,Jeffords,2,02/22/2024,,,,490,,,Q,,,,,
Nitrogen- Total,05/23/2024,10:00:00 AM,EDT,05/31/2024,10:31:00 AM,EDT,Alachua,Jeffords,3,02/22/2024,,,,490,,,Q,,,,,
Nitrogen- Total,06/14/2024,1:00:00 PM,EDT,06/25/2024,2:44:00 PM,EDT,Alachua,Jeffords,1,04/20/2024,,,,505,,,,,,,,
Nitrogen- Total,06/14/2024,1:00:00 PM,EDT,06/25/2024,2:44:00 PM,EDT,Alachua,Jeffords,2,04/20/2024,,,,496,,,,,,,,
Nitrogen- Total,06/14/2024,1:00:00 PM,EDT,06/25/2024,2:44:00 PM,EDT,Alachua,Jeffords,3,04/20/2024,,,,490,,,,,,,,
Nitrogen- Total,02/09/2024,9:25:00 AM,EST,02/15/2024,11:57:00 AM,EST,Alachua,Kingswood,1,01/25/2024,,,,830,,,,,,,,
Nitrogen- Total,02/09/2024,9:25:00 AM,EST,02/15/2024,11:57:00 AM,EST,Alachua,Kingswood,2,01/25/2024,,,,830,,,,,,,,
Nitrogen- Total,02/09/2024,9:25:00 AM,EST,02/15/2024,11:57:00 AM,EST,Alachua,Kingswood,3,01/25/2024,,,,810,,,,,,,,
Nitrogen- Total,03/06/2024,12:20:00 PM,EST,03/08/2024,1:47:00 PM,EST,Alachua,Kingswood,1,02/26/2024,,,,760,,,,,,,,
Nitrogen- Total,03/06/2024,12:20:00 PM,EST,03/08/2024,1:47:00 PM,EST,Alachua,Kingswood,3,02/26/2024,,,,770,,,,,,,,
Nitrogen- Total,04/04/2024,10:00:00 AM,EDT,04/11/2024,12:45:00 PM,EDT,Alachua,Kingswood,1,03/26/2024,,,,790,,,,,,,,
Nitrogen- Total,04/04/2024,10:00:00 AM,EDT,04/11/2024,12:45:00 PM,EDT,Alachua,Kingswood,2,03/26/2024,,,,800,,,,,,,,
Nitrogen- Total,04/04/2024,10:00:00 AM,EDT,04/11/2024,12:45:00 PM,EDT,Alachua,Kingswood,3,03/26/2024,,,,860,,,,,,,,
Nitrogen- Total,05/08/2024,10:00:00 AM,EDT,05/13/2024,3:26:00 PM,EDT,Alachua,Kingswood,1,04/26/2024,,,,820,,,,,,,,
Nitrogen- Total,05/08/2024,10:00:00 AM,EDT,05/13/2024,3:26:00 PM,EDT,Alachua,Kingswood,2,04/26/2024,,,,1130,,,,,,,,
Nitrogen- Total,05/08/2024,10:00:00 AM,EDT,05/13/2024,3:26:00 PM,EDT,Alachua,Kingswood,3,04/26/2024,,,,830,,,,,,,,
Nitrogen- Total,06/11/2024,10:00:00 AM,EDT,06/17/2024,12:19:00 PM,EDT,Alachua,Turkey Creek-1,1,04/15/2024,,,,748,,,,,,,,
Nitrogen- Total,06/11/2024,10:00:00 AM,EDT,06/17/2024,12:19:00 PM,EDT,Alachua,Turkey Creek-2,1,04/15/2024,,,,785,,,,,,,,
Nitrogen- Total,03/06/2024,12:20:00 PM,EST,03/08/2024,1:47:00 PM,EST,Bay,East Bay-3,1,12/27/2023,,,,410,,,,,,,,
