ADAPT Analyte ID,Org Analyte Name,Activity Type,Sample Collection Type,Sample Collection Equipment,Activity Depth,Activity Depth Unit,Analysis Method,Sample Fraction,Preparation Date,Preparation Time,Preparation Time Zone,Analysis Date,Analysis Time,Analysis Time Zone,County,Lake,Station,Activity Start Date,Activity Start Time,Activity Time Zone,Org Result Value,Org Result Unit,Org MDL,Org PQL,Org Detection Unit,Value Qualifier,Result Comments,Result Value Type Name,Dilution
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/20/2024,9:50:00 AM,EST,02/21/2024,12:08:00 PM,EST,Clay,Johnson,3,12/13/2023,,EST,230,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/22/2024,9:45:00 AM,EST,02/23/2024,1:24:00 PM,EST,Clay,Kingsley,1,05/14/2023,,EST,440,ug/L,20,60,ug/L,Q,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/22/2024,9:45:00 AM,EST,02/23/2024,1:24:00 PM,EST,Clay,Kingsley,2,05/14/2023,,EST,400,ug/L,20,60,ug/L,Q,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/22/2024,9:45:00 AM,EST,02/23/2024,1:24:00 PM,EST,Clay,Kingsley,3,05/14/2023,,EST,450,ug/L,20,60,ug/L,Q,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/22/2024,9:45:00 AM,EST,02/23/2024,1:24:00 PM,EST,Clay,Kingsley,1,07/29/2023,,EST,400,ug/L,20,60,ug/L,Q,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/22/2024,9:45:00 AM,EST,02/23/2024,1:24:00 PM,EST,Clay,Kingsley,2,07/29/2023,,EST,380,ug/L,20,60,ug/L,Q,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/22/2024,9:45:00 AM,EST,02/23/2024,1:24:00 PM,EST,Clay,Kingsley,3,07/29/2023,,EST,370,ug/L,20,60,ug/L,Q,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/22/2024,9:45:00 AM,EST,02/23/2024,1:24:00 PM,EST,Clay,Kingsley,1,10/15/2023,,EST,370,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/22/2024,9:45:00 AM,EST,02/23/2024,1:24:00 PM,EST,Clay,Kingsley,2,10/15/2023,,EST,350,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/22/2024,9:45:00 AM,EST,02/23/2024,1:24:00 PM,EST,Clay,Kingsley,3,10/15/2023,,EST,340,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/17/2024,1:45:00 PM,EST,01/25/2024,10:45:00 AM,EST,Clay,Lily,1,10/23/2023,,,420,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/17/2024,1:45:00 PM,EST,01/25/2024,10:45:00 AM,EST,Clay,Lily,2,10/23/2023,,,410,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/17/2024,1:45:00 PM,EST,01/25/2024,10:45:00 AM,EST,Clay,Lily,3,10/23/2023,,,420,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/23/2024,10:30:00 AM,EST,01/24/2024,12:38:00 PM,EST,Clay,Lily,1,11/23/2023,,,410,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/23/2024,10:30:00 AM,EST,01/24/2024,12:38:00 PM,EST,Clay,Lily,2,11/23/2023,,,420,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/23/2024,10:30:00 AM,EST,01/24/2024,12:38:00 PM,EST,Clay,Lily,3,11/23/2023,,,410,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/13/2024,1:15:00 PM,EST,02/20/2024,10:12:00 AM,EST,Clay,Little Johnson,1,08/08/2023,,EST,650,ug/L,20,60,ug/L,Q,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/13/2024,1:15:00 PM,EST,02/20/2024,10:12:00 AM,EST,Clay,Little Johnson,2,08/08/2023,,EST,652,ug/L,20,60,ug/L,Q,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/13/2024,1:15:00 PM,EST,02/20/2024,10:12:00 AM,EST,Clay,Little Johnson,3,08/08/2023,,EST,653,ug/L,20,60,ug/L,Q,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/13/2024,1:15:00 PM,EST,02/20/2024,10:12:00 AM,EST,Clay,Little Johnson,1,09/14/2023,,EST,654,ug/L,20,60,ug/L,Q,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/13/2024,1:15:00 PM,EST,02/20/2024,10:12:00 AM,EST,Clay,Little Johnson,2,09/14/2023,,EST,655,ug/L,20,60,ug/L,Q,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/13/2024,1:15:00 PM,EST,02/20/2024,10:12:00 AM,EST,Clay,Little Johnson,3,09/14/2023,,EST,656,ug/L,20,60,ug/L,Q,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/15/2024,10:00:00 AM,EST,02/20/2024,1:57:00 PM,EST,Clay,Little Johnson,1,10/13/2023,,EST,340,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/15/2024,10:00:00 AM,EST,02/20/2024,1:57:00 PM,EST,Clay,Little Johnson,2,10/13/2023,,EST,330,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/15/2024,10:00:00 AM,EST,02/20/2024,1:57:00 PM,EST,Clay,Little Johnson,3,10/13/2023,,EST,310,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/13/2024,1:15:00 PM,EST,02/20/2024,10:12:00 AM,EST,Clay,Little Johnson,1,11/14/2023,,EST,657,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/13/2024,1:15:00 PM,EST,02/20/2024,10:12:00 AM,EST,Clay,Little Johnson,2,11/14/2023,,EST,658,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/13/2024,1:15:00 PM,EST,02/20/2024,10:12:00 AM,EST,Clay,Little Johnson,3,11/14/2023,,EST,659,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/20/2024,9:50:00 AM,EST,02/21/2024,12:08:00 PM,EST,Clay,Little Johnson,1,12/13/2023,,EST,370,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/20/2024,9:50:00 AM,EST,02/21/2024,12:08:00 PM,EST,Clay,Little Johnson,3,12/13/2023,,EST,350,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/13/2024,1:15:00 PM,EST,02/20/2024,10:12:00 AM,EST,Clay,Sheelar,1,08/09/2023,,EST,660,ug/L,20,60,ug/L,Q,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/13/2024,1:15:00 PM,EST,02/20/2024,10:12:00 AM,EST,Clay,Sheelar,2,08/09/2023,,EST,662,ug/L,20,60,ug/L,Q,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/13/2024,1:15:00 PM,EST,02/20/2024,10:12:00 AM,EST,Clay,Sheelar,1,09/14/2023,,EST,663,ug/L,20,60,ug/L,Q,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/13/2024,1:15:00 PM,EST,02/20/2024,10:12:00 AM,EST,Clay,Sheelar,2,09/14/2023,,EST,664,ug/L,20,60,ug/L,Q,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/13/2024,1:15:00 PM,EST,02/20/2024,10:12:00 AM,EST,Clay,Sheelar,3,09/14/2023,,EST,665,ug/L,20,60,ug/L,Q,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/13/2024,1:15:00 PM,EST,02/20/2024,10:12:00 AM,EST,Clay,Sheelar,1,10/13/2023,,EST,666,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/13/2024,1:15:00 PM,EST,02/20/2024,10:12:00 AM,EST,Clay,Sheelar,2,10/13/2023,,EST,667,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/13/2024,1:15:00 PM,EST,02/20/2024,10:12:00 AM,EST,Clay,Sheelar,3,10/13/2023,,EST,668,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/13/2024,1:15:00 PM,EST,02/20/2024,10:12:00 AM,EST,Clay,Sheelar,1,11/14/2023,,EST,669,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/13/2024,1:15:00 PM,EST,02/20/2024,10:12:00 AM,EST,Clay,Sheelar,2,11/14/2023,,EST,670,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/13/2024,1:15:00 PM,EST,02/20/2024,10:12:00 AM,EST,Clay,Sheelar,3,11/14/2023,,EST,672,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/20/2024,9:50:00 AM,EST,02/21/2024,12:08:00 PM,EST,Clay,Sheelar,1,12/13/2023,,EST,150,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/20/2024,9:50:00 AM,EST,02/21/2024,12:08:00 PM,EST,Clay,Sheelar,2,12/13/2023,,EST,160,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/20/2024,9:50:00 AM,EST,02/21/2024,12:08:00 PM,EST,Clay,Sheelar,3,12/13/2023,,EST,140,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Collier,Eagle,1,10/19/2023,,,520,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Collier,Eagle,2,10/19/2023,,,500,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Collier,Eagle,3,10/19/2023,,,500,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Collier,Eagle,4,10/19/2023,,,530,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Collier,Harveys,1,10/02/2023,,,1240,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Collier,Harveys,2,10/02/2023,,,1240,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Collier,Harveys,3,10/02/2023,,,1270,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Collier,Islandwalk,1,10/06/2023,,,710,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Collier,Islandwalk,2,10/06/2023,,,780,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Collier,Islandwalk,3,10/06/2023,,,840,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Collier,Islandwalk,8,10/06/2023,,,640,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/15/2024,10:00:00 AM,EST,02/20/2024,1:57:00 PM,EST,Collier,Islandwalk,1,11/08/2023,,EST,640,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/15/2024,10:00:00 AM,EST,02/20/2024,1:57:00 PM,EST,Collier,Islandwalk,2,11/08/2023,,EST,630,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/15/2024,10:00:00 AM,EST,02/20/2024,1:57:00 PM,EST,Collier,Islandwalk,3,11/08/2023,,EST,660,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/15/2024,10:00:00 AM,EST,02/20/2024,1:57:00 PM,EST,Collier,Islandwalk,8,11/08/2023,,EST,620,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/20/2024,1:30:00 PM,EST,02/26/2024,12:00:00 AM,EST,Collier,Islandwalk,1,12/08/2023,,EST,963,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/20/2024,1:30:00 PM,EST,02/26/2024,12:00:00 AM,EST,Collier,Islandwalk,2,12/08/2023,,EST,964,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/20/2024,1:30:00 PM,EST,02/26/2024,12:00:00 AM,EST,Collier,Islandwalk,3,12/08/2023,,EST,965,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/20/2024,1:30:00 PM,EST,02/26/2024,12:00:00 AM,EST,Collier,Islandwalk,8,12/08/2023,,EST,966,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/15/2024,10:00:00 AM,EST,02/20/2024,1:57:00 PM,EST,Collier,PCL-2,1,11/22/2023,,EST,510,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/15/2024,10:00:00 AM,EST,02/20/2024,1:57:00 PM,EST,Collier,PCL-5,1,11/22/2023,,EST,530,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,02/15/2024,10:00:00 AM,EST,02/20/2024,1:57:00 PM,EST,Collier,PCL-5,2,11/22/2023,,EST,580,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Collier,PCL-16,1,11/22/2023,,,640,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Collier,PCL-16,2,11/22/2023,,,670,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Collier,PCL-16,3,11/22/2023,,,610,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Collier,PCL-16,4,11/22/2023,,,520,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Collier,Saddlebrook,1,10/12/2023,,,810,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Collier,Saddlebrook,2,10/12/2023,,,670,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Collier,Saddlebrook,3,10/12/2023,,,630,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Collier,Seacrest 1,1,08/21/2023,,,410,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Collier,Seacrest 1,2,08/21/2023,,,460,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Collier,Seacrest 1,3,08/21/2023,,,320,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Collier,Seacrest 2,1,08/21/2023,,,330,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,01/09/2024,11:00:00 AM,EST,01/10/2024,12:39:00 PM,EST,Collier,Seacrest 2,2,08/21/2023,,,270,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,10:40:00 AM,EST,12/15/2023,10:25:00 AM,EST,Columbia,Jeffery,1,04/18/2023,,,520,ug/L,20,60,ug/L,Q,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,10:40:00 AM,EST,12/15/2023,10:25:00 AM,EST,Columbia,Jeffery,2,04/18/2023,,,530,ug/L,20,60,ug/L,Q,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,10:40:00 AM,EST,12/15/2023,10:25:00 AM,EST,Columbia,Jeffery,3,04/18/2023,,,580,ug/L,20,60,ug/L,Q,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,10:40:00 AM,EST,12/15/2023,10:25:00 AM,EST,Columbia,Jeffery,1,05/07/2023,,,540,ug/L,20,60,ug/L,Q,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,10:40:00 AM,EST,12/15/2023,10:25:00 AM,EST,Columbia,Jeffery,2,05/07/2023,,,550,ug/L,20,60,ug/L,Q,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,10:40:00 AM,EST,12/15/2023,10:25:00 AM,EST,Columbia,Jeffery,3,05/07/2023,,,580,ug/L,20,60,ug/L,Q,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,10:40:00 AM,EST,12/15/2023,10:25:00 AM,EST,Columbia,Jeffery,1,06/27/2023,,,520,ug/L,20,60,ug/L,Q,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,10:40:00 AM,EST,12/15/2023,10:25:00 AM,EST,Columbia,Jeffery,2,06/27/2023,,,490,ug/L,20,60,ug/L,Q,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,10:40:00 AM,EST,12/15/2023,10:25:00 AM,EST,Columbia,Jeffery,3,06/27/2023,,,550,ug/L,20,60,ug/L,Q,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,10:40:00 AM,EST,12/15/2023,10:25:00 AM,EST,Columbia,Jeffery,1,07/28/2023,,,590,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,10:40:00 AM,EST,12/15/2023,10:25:00 AM,EST,Columbia,Jeffery,2,07/28/2023,,,560,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,10:40:00 AM,EST,12/15/2023,10:25:00 AM,EST,Columbia,Jeffery,3,07/28/2023,,,570,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,10:40:00 AM,EST,12/15/2023,10:25:00 AM,EST,Columbia,Jeffery,1,08/17/2023,,,500,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,10:40:00 AM,EST,12/15/2023,10:25:00 AM,EST,Columbia,Jeffery,2,08/17/2023,,,530,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,12/08/2023,10:40:00 AM,EST,12/15/2023,10:25:00 AM,EST,Columbia,Jeffery,3,08/17/2023,,,580,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,11/28/2023,1:10:00 PM,EST,12/04/2023,12:18:00 PM,EST,Columbia,Lower Ichetucknee River-1,1,10/03/2023,,,730,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,11/28/2023,1:10:00 PM,EST,12/04/2023,12:18:00 PM,EST,Columbia,Lower Ichetucknee River-2,1,10/03/2023,,,720,ug/L,20,60,ug/L,,,Actual,1
FL-INORG-002,Nitrogen- Total,Sample,Direct Grab,Water Bottle,0.3,m,LAKEWATCH-TN,Total,11/28/2023,1:10:00 PM,EST,12/04/2023,12:18:00 PM,EST,Columbia,Lower Ichetucknee River-3,1,10/03/2023,,,710,ug/L,20,60,ug/L,,,Actual,1
