Preparation_Date,Preparation_Time,Preparation_Time_Zone,Analysis_Date,Analysis_Time,Analysis_Time_Zone,County,Lake,Station,Activity_Start_Date,Tube_Number,Dilution,Abs,Result_Value(ug/L),Result_Comments,QAQC_Qualifier,WIN_Value_Qualifier,Holding_Qualifier,MDL_PQL_Qualifier,Data_Category,Run_ID,Study,Comments
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Orange,Osceola,3,12/23/24,1073,1,0.5375,537,,,,,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Orange,Virginia,1,12/20/24,1074,1,0.3258,326,,,,,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Orange,Virginia,2,12/20/24,1075,1,0.3674,367,,,,,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Orange,Virginia,3,12/20/24,1076,1,0.3834,383,,,,,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Seminole,Clear,1,12/28/24,1077,1,0.6432,643,,,,,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Seminole,Clear,2,12/28/24,1078,1,0.6804,680,,,,,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Seminole,Clear,3,12/28/24,1079,1,0.6385,638,,,,,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Seminole,Concord,1,12/5/24,1080,1,1.037,1037,,,,,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Seminole,Concord,2,12/5/24,1081,1,1.0512,1051,,,,,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Seminole,Concord,3,12/5/24,1082,1,1.0023,1002,,,,,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Seminole,Cub,1,8/29/24,1083,1,0.5543,554,,,Q,Q,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Seminole,Cub,2,8/29/24,1084,1,0.5596,560,,,Q,Q,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Seminole,Cub,3,8/29/24,1085,1,0.5646,565,,,Q,Q,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Seminole,Cub,1,9/30/24,1086,1,0.5739,574,,,Q,Q,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Seminole,Cub,2,9/30/24,1092,1,0.5895,589,,,Q,Q,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Seminole,Cub,3,9/30/24,1093,1,0.5736,574,,,Q,Q,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Seminole,Quail Pond,1,12/5/24,1094,1,1.0022,1002,,,,,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Seminole,Quail Pond,2,12/5/24,1095,1,0.9974,997,,,,,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Seminole,Quail Pond,3,12/5/24,1096,1,1.0042,1004,,,,,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Seminole,Rock,1,12/30/24,1097,1,0.4495,449,,,,,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Seminole,Rock,2,12/30/24,1098,1,0.4511,451,,,,,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Seminole,Rock,3,12/30/24,1099,1,0.4599,460,,,,,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Seminole,Secret,2,12/3/24,1101,1,0.7126,713,,,,,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Seminole,Secret,3,12/3/24,1102,1,0.6984,698,,,,,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Seminole,Silver,1,11/28/24,1103,1,0.41,410,,,,,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Seminole,Silver,2,11/28/24,1104,1,0.3919,392,,,,,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Seminole,Silver,3,11/28/24,1105,1,0.3857,386,,,,,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Seminole,Silver,1,12/30/24,1106,1,0.4346,435,,,,,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Seminole,Silver,2,12/30/24,1107,1,0.4466,447,,,,,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Seminole,Silver,3,12/30/24,1108,1,0.4589,459,,,,,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Seminole,Miami Springs-1,1,11/22/24,1109,1,0.4457,446,,,,,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Seminole,Miami Springs-2,1,11/22/24,1110,1,0.1029,103,,,,,,Sample,TN03252025B03272025,,
3/25/25,12:59:59 PM,EDT,3/27/25,2:51:00 PM,EDT,Seminole,Miami Springs-3,1,11/22/24,1111,1,0.3137,314,,,,,,Sample,TN03252025B03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Alachua,Elizabeth,1,12/3/24,642,1,0.8662,866,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Alachua,Elizabeth,2,12/3/24,643,1,0.8589,859,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Alachua,Elizabeth,3,12/3/24,644,1,0.8702,870,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Alachua,Elizabeth,1,12/27/24,645,1,0.7597,760,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Alachua,Elizabeth,2,12/27/24,646,1,0.7579,758,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Alachua,Elizabeth,3,12/27/24,647,1,0.7339,734,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Brevard,Blue Trail-1,1,12/16/24,648,1,1.2189,1219,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Citrus,Crystal River-6,1,12/20/24,649,1,0.39,390,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Citrus,Floral City,1,12/5/24,650,1,1.0131,1013,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Citrus,Floral City,2,12/5/24,651,1,0.9957,996,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Citrus,Floral City,3,12/5/24,652,1,1.0141,1014,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Citrus,Floral City,1,12/31/24,653,1,1.0086,1009,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Citrus,Floral City,2,12/31/24,654,1,0.9616,962,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Citrus,Floral City,3,12/31/24,655,1,0.9937,994,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Citrus,Floral City North,1,12/5/24,656,1,1.0397,1040,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Citrus,Floral City North,2,12/5/24,657,1,1.0655,1066,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Citrus,Floral City North,3,12/5/24,658,1,1.0723,1072,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Citrus,Floral City North,1,12/31/24,659,1,1.0304,1030,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Citrus,Floral City North,2,12/31/24,660,1,0.8297,830,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Citrus,Floral City North,3,12/31/24,661,1,1.0175,1018,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Citrus,Fort Cooper,1,12/19/24,667,1,0.5975,598,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Citrus,Fort Cooper,2,12/19/24,668,1,0.682,682,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Citrus,Fort Cooper,3,12/19/24,669,1,0.6175,618,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Citrus,Hampton,1,12/5/24,670,1,1.0155,1016,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Citrus,Hampton,2,12/5/24,671,1,1.0255,1026,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Citrus,Hampton,3,12/5/24,672,1,1.0284,1028,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Citrus,Hampton,1,12/31/24,673,1,0.9031,903,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Citrus,Hampton,2,12/31/24,674,1,0.94,940,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Citrus,Hampton,3,12/31/24,675,1,0.7711,771,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Collier,PCL-2,1,12/4/24,676,1,0.3611,361,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Collier,PCL-5,1,12/4/24,677,1,0.4316,432,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Collier,PCL-16,1,12/4/24,678,1,0.4692,469,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Collier,PCL-16,2,12/4/24,679,1,0.4834,483,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Collier,PCL-16,3,12/4/24,680,1,0.4294,429,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Collier,PCL-16,4,12/4/24,681,1,0.3076,308,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Columbia,Jeffery,1,12/18/24,682,1,0.4877,488,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Columbia,Jeffery,2,12/18/24,683,1,0.4442,444,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Columbia,Jeffery,3,12/18/24,684,1,0.4762,476,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Flagler,Cheyenne Cove,1,12/14/24,685,1,0.3257,326,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Flagler,Cheyenne Cove,2,12/14/24,686,1,0.2509,251,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Flagler,Cheyenne Cove,3,12/14/24,692,1,0.2794,279,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Flagler,Disston,1,12/28/24,693,2,0.5928,1186,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Flagler,Disston,2,12/28/24,694,2,0.6041,1208,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Flagler,Disston,3,12/28/24,695,2,0.5911,1182,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Hillsborough,Dan,1,12/19/24,696,1,1.552,1552,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Hillsborough,Dan,2,12/19/24,697,1,1.4705,1471,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Hillsborough,Dan,3,12/19/24,698,1,1.4932,1493,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Hillsborough,Flynn,1,12/23/24,699,1,0.9668,967,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Hillsborough,Flynn,2,12/23/24,700,1,0.9554,955,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Hillsborough,Flynn,3,12/23/24,701,1,1.1662,1166,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Hillsborough,Francis,1,12/23/24,702,1,1.2013,1201,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Hillsborough,Francis,2,12/23/24,703,1,1.1922,1192,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Hillsborough,Francis,3,12/23/24,704,1,1.1918,1192,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Hillsborough,Osceola,1,12/29/24,705,1,0.8211,821,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Hillsborough,Osceola,2,12/29/24,706,1,0.8146,815,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Hillsborough,Osceola,3,12/29/24,707,1,0.8007,801,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Hillsborough,Silver,1,12/15/24,708,1,1.3359,1336,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Hillsborough,Silver,2,12/15/24,709,1,1.2969,1297,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Hillsborough,Silver,3,12/15/24,710,1,1.3446,1345,,,,,,Sample,TN03272025A03272025,,
3/27/25,9:29:59 AM,EDT,3/27/25,2:51:00 PM,EDT,Leon,Munson,1,11/2/24,711,1,0.8357,836,,,,,,Sample,TN03272025A03272025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Santa Rosa,Ski Watch,3,12/7/24,1202,1,0.4948,495,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Sarasota,Lake 37,1,12/6/24,1203,2,0.4688,938,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Sarasota,Lake 37,2,12/6/24,1204,2,0.5597,1119,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Sarasota,Lake 37,3,12/6/24,1205,2,0.4746,949,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Sarasota,Lake G-20,1,12/6/24,1206,1,0.664,664,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Sarasota,Lake G-20,2,12/6/24,1207,1,0.6821,682,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Sarasota,Lake G-20,3,12/6/24,1208,1,0.2072,207,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Sarasota,HLC North,1,10/3/24,1212,1,1.2976,1298,,,Q,Q,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Sarasota,HLC North,2,10/3/24,1213,1,1.557,1557,,,Q,Q,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,St Lucie,Phillip,1,12/13/24,1215,1,0.2516,252,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,St Lucie,Phillip,2,12/13/24,1216,1,0.5419,542,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,St Lucie,Phillip,3,12/13/24,1217,1,0.7756,776,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Lake,Bear,1,12/2/24,1218,2,1.4802,2960,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Lake,Bear,2,12/2/24,1219,2,1.3412,2682,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Lake,Bear,3,12/2/24,1220,2,1.1579,2316,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Lake,Crown,1,12/27/24,1221,1,0.8669,867,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Lake,Crown,2,12/27/24,1227,1,0.9548,955,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Lake,Crown,3,12/27/24,1228,1,0.7528,753,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Lake,Florence,1,12/9/24,1229,1,1.1637,1164,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Lake,Florence,2,12/9/24,1230,1,1.0146,1015,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Lake,Florence,3,12/9/24,1231,1,0.8277,828,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Lake,Jewel,1,12/27/24,1232,1,0.8477,848,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Lake,Jewel,2,12/27/24,1233,1,0.592,592,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Lake,Jewel,3,12/27/24,1234,1,0.8489,849,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Lake,Louisa,1,12/2/24,1235,2,0.8721,1744,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Lake,Louisa,2,12/2/24,1236,2,0.762,1524,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Lake,Louisa,3,12/2/24,1237,2,0.7564,1513,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Lake,Royal,1,12/27/24,1238,1,0.8938,894,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Lake,Royal,2,12/27/24,1239,1,0.8806,881,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Lake,Royal,3,12/27/24,1240,1,0.9251,925,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Hillsborough,Newlands,1,3/24/25,1241,1,0.9021,902,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Hillsborough,Newlands,2,3/24/25,1242,1,0.8252,825,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Hillsborough,Newlands,3,3/24/25,1243,1,0.8336,834,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Hillsborough,Silver,1,2/19/25,1244,1,1.8267,1827,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Hillsborough,Silver,2,2/19/25,1245,1,1.6177,1618,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Hillsborough,Silver,3,2/19/25,1246,1,1.9977,1998,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Hillsborough,Silver,1,3/19/25,1252,1,2.4426,2443,Rerun,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Hillsborough,Silver,2,3/19/25,1253,1,2.2366,2237,Rerun,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Hillsborough,Silver,3,3/19/25,1254,1,1.4112,1411,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Hillsborough,Twin,1,2/18/25,1255,1,0.5208,521,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Hillsborough,Twin,2,2/18/25,1256,1,0.5722,572,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Hillsborough,Twin,3,2/18/25,1257,1,0.6097,610,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Hillsborough,Zambito East,1,2/22/25,1258,1,1.0523,1052,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Hillsborough,Zambito East,2,2/22/25,1259,1,0.4009,401,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Hillsborough,Zambito East,3,2/22/25,1260,1,0.7936,794,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Hillsborough,Zambito East,1,3/22/25,1261,1,0.9089,909,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Hillsborough,Zambito East,2,3/22/25,1262,1,0.9135,913,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Hillsborough,Zambito East,3,3/22/25,1263,1,0.4283,428,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Pasco,Bird,1,2/14/25,1264,1,0.6882,688,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Pasco,Bird,2,2/14/25,1265,1,0.692,692,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Pasco,Bird,3,2/14/25,1266,1,0.7027,703,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Pasco,East,1,2/7/25,1267,1,0.552,552,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Pasco,East,2,2/7/25,1268,1,0.5236,524,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Pasco,East,3,2/7/25,1269,1,0.7212,721,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Collier,Quarry,1,12/15/24,,1,0.4474,447,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Highlands,Apthorpe,1,12/18/24,,2,1.0135,2027,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Highlands,Dinner,1,12/22/24,,1,0.6433,643,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Highlands,Little Redwater,2,12/23/24,,1,0.4336,434,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Highlands,Sirena,3,12/21/24,,1,0.2046,205,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Orange,Weldona,1,12/30/24,,1,0.5634,563,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Charlotte,Pine Valley End,3,12/15/24,,1,0.9031,903,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Sarasota,Lake M-9,1,12/6/24,,1,0.8884,888,,,,,,Sample,TN0407202504102025,,
4/7/25,12:59:59 PM,EST,4/10/25,12:54:00 PM,EST,Lee,Harborage East,3,12/18/24,,1,1.0205,1020,,,,,,Sample,TN0407202504102025,,
