Org_Analyte_Name,Preparation_Date,Preparation_Time,Preparation_Time_Zone,Analysis_Date,Analysis_Time,Analysis_Time_Zone,County,Lake,Station,Activity_Start_Date,Tube_Number,Dilution,Abs,Result_Value(ug/L),Result_Comments,QAQC_Qualifier,WIN_Value_Qualifier,Holding_Qualifier,MDL_PQL_Qualifier,Data_Category,Run_ID,Comments
Phosphorus- Total,4/30/24,10:00:00 AM,EDT,5/2/24,8:40:00 AM,EDT,Hernando,Hernando Beach-5,1,2/15/24,,1,,16,,,TI,,,,,
Phosphorus- Total,5/8/24,10:00:00 AM,EDT,5/14/24,10:38:00 AM,EDT,Hernando,Hernando Beach-5,1,3/20/24,,1,,11,,,I,,,,,
Phosphorus- Total,4/30/24,10:00:00 AM,EDT,5/2/24,8:40:00 AM,EDT,Hernando,Hernando Beach-6,1,2/15/24,,1,,11,,,TI,,,,,
Phosphorus- Total,5/8/24,10:00:00 AM,EDT,5/14/24,10:38:00 AM,EDT,Hernando,Hernando Beach-6,1,3/20/24,,1,,7,,,I,,,,,
Phosphorus- Total,4/30/24,10:00:00 AM,EDT,5/2/24,8:40:00 AM,EDT,Hernando,Hunter,1,5/22/19,,1,,14,,,TI,,,,,
Phosphorus- Total,4/30/24,10:00:00 AM,EDT,5/2/24,8:40:00 AM,EDT,Hernando,Hunter,2,5/22/19,,1,,11,,,TI,,,,,
Phosphorus- Total,4/30/24,10:00:00 AM,EDT,5/2/24,8:40:00 AM,EDT,Hernando,Hunter,3,5/22/19,,1,,12,,,TI,,,,,
Phosphorus- Total,4/30/24,10:00:00 AM,EDT,5/2/24,8:40:00 AM,EDT,Hernando,Hunter,1,10/20/22,,1,,15,,,TI,,,,,
Phosphorus- Total,4/30/24,10:00:00 AM,EDT,5/2/24,8:40:00 AM,EDT,Hernando,Hunter,2,10/20/22,,1,,15,,,TI,,,,,
Phosphorus- Total,4/30/24,10:00:00 AM,EDT,5/2/24,8:40:00 AM,EDT,Hernando,Hunter,3,10/20/22,,1,,14,,,TI,,,,,
Phosphorus- Total,4/30/24,10:00:00 AM,EDT,5/2/24,8:40:00 AM,EDT,Hernando,Hunter,1,10/27/23,,1,,18,,,TI,,,,,
Phosphorus- Total,4/30/24,10:00:00 AM,EDT,5/2/24,8:40:00 AM,EDT,Hernando,Hunter,2,10/27/23,,1,,19,,,TI,,,,,
Phosphorus- Total,4/30/24,10:00:00 AM,EDT,5/2/24,8:40:00 AM,EDT,Hernando,Hunter,3,10/27/23,,1,,16,,,TI,,,,,
Phosphorus- Total,5/2/24,9:00:00 AM,EDT,5/6/24,12:05:00 PM,EDT,Hernando,Weeki Wachee-3,1,2/3/24,,1,,8,,,I,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,10:18:00 AM,EDT,Highlands,Annie,1,4/16/24,,1,,12,,,I,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,10:18:00 AM,EDT,Highlands,Annie,2,4/16/24,,1,,9,,,I,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,10:18:00 AM,EDT,Highlands,Annie,3,4/16/24,,1,,10,,,I,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,10:18:00 AM,EDT,Highlands,Carrie,1,4/25/24,,1,,39,,,,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,10:18:00 AM,EDT,Highlands,Carrie,2,4/25/24,,1,,35,,,,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,10:18:00 AM,EDT,Highlands,Carrie,3,4/25/24,,1,,33,,,,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,10:18:00 AM,EDT,Highlands,Catfish Creek-1,1,4/20/24,,1,,44,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,Catfish Creek-1,1,5/21/24,,1,,70,,,,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,10:18:00 AM,EDT,Highlands,Catfish Creek-2,1,4/20/24,,1,,38,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,Catfish Creek-2,1,5/21/24,,1,,52,,,,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,10:18:00 AM,EDT,Highlands,Catfish Creek-3,1,4/20/24,,1,,21,,,,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,10:18:00 AM,EDT,Highlands,Dinner,1,4/20/24,,1,,13,,,I,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,10:18:00 AM,EDT,Highlands,Dinner,2,4/20/24,,1,,15,,,I,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,10:18:00 AM,EDT,Highlands,Dinner,3,4/20/24,,1,,13,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,Dinner,1,5/11/24,,1,,9,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,Dinner,2,5/11/24,,1,,11,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,Dinner,3,5/11/24,,1,,11,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,Huntley,1,5/18/24,,1,,12,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,Huntley,2,5/18/24,,1,,14,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,Huntley,3,5/18/24,,1,,15,,,I,,,,,
Phosphorus- Total,4/11/24,10:00:00 AM,EDT,4/16/24,12:45:00 PM,EDT,Highlands,Istokpoga,1,1/30/24,,1,,62,,,,,,,,
Phosphorus- Total,4/11/24,10:00:00 AM,EDT,4/16/24,12:45:00 PM,EDT,Highlands,Istokpoga,2,1/30/24,,1,,59,,,,,,,,
Phosphorus- Total,4/11/24,10:00:00 AM,EDT,4/16/24,12:45:00 PM,EDT,Highlands,Istokpoga,3,1/30/24,,1,,57,,,,,,,,
Phosphorus- Total,5/3/24,10:30:00 AM,EDT,5/8/24,8:43:00 AM,EDT,Highlands,Istokpoga,1,2/22/24,,1,,41,,,I,,,,,
Phosphorus- Total,4/11/24,10:00:00 AM,EDT,4/16/24,12:45:00 PM,EDT,Highlands,Istokpoga,2,2/22/24,,1,,51,,,,,,,,
Phosphorus- Total,4/11/24,10:00:00 AM,EDT,4/16/24,12:45:00 PM,EDT,Highlands,Istokpoga,3,2/22/24,,1,,45,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,Istokpoga North,1,5/12/24,,1,,49,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,Istokpoga North,2,5/12/24,,1,,33,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,Istokpoga North,3,5/12/24,,1,,37,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,Josephine Center,1,5/7/24,,1,,65,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,Josephine Center,2,5/7/24,,1,,59,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,Josephine Center,3,5/7/24,,1,,52,,,,,,,,
Phosphorus- Total,6/6/24,10:00:00 AM,EDT,6/10/24,12:03:00 PM,EDT,Highlands,Josephine East,1,3/29/24,,1,,46,,,,,,,,
Phosphorus- Total,6/6/24,10:00:00 AM,EDT,6/10/24,12:03:00 PM,EDT,Highlands,Josephine East,2,3/29/24,,1,,50,,,,,,,,
Phosphorus- Total,6/6/24,10:00:00 AM,EDT,6/10/24,12:03:00 PM,EDT,Highlands,Josephine East,3,3/29/24,,1,,49,,,,,,,,
Phosphorus- Total,6/21/24,10:00:00 AM,EDT,6/24/24,1:28:00 PM,EDT,Highlands,Josephine East,1,5/7/24,,1,,41,,,,,,,,
Phosphorus- Total,6/21/24,10:00:00 AM,EDT,6/24/24,1:28:00 PM,EDT,Highlands,Josephine East,2,5/7/24,,1,,37,,,,,,,,
Phosphorus- Total,6/21/24,10:00:00 AM,EDT,6/24/24,1:28:00 PM,EDT,Highlands,Josephine East,3,5/7/24,,1,,43,,,,,,,,
Phosphorus- Total,6/6/24,10:00:00 AM,EDT,6/10/24,12:03:00 PM,EDT,Highlands,Josephine West,1,3/29/24,,1,,128,,,,,,,,
Phosphorus- Total,6/6/24,10:00:00 AM,EDT,6/10/24,12:03:00 PM,EDT,Highlands,Josephine West,2,3/29/24,,1,,126,,,,,,,,
Phosphorus- Total,6/6/24,10:00:00 AM,EDT,6/10/24,12:03:00 PM,EDT,Highlands,Josephine West,3,3/29/24,,1,,127,,,,,,,,
Phosphorus- Total,6/25/24,9:13:00 AM,EDT,6/27/24,12:43:00 PM,EDT,Highlands,Josephine West,1,5/7/24,,1,,139,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,Josephine West,2,5/7/24,,1,,119,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,Josephine West,3,5/7/24,,1,,108,,,,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,10:18:00 AM,EDT,Highlands,June,1,4/20/24,,1,,20,,,,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,10:18:00 AM,EDT,Highlands,June,2,4/20/24,,1,,19,,,,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,10:18:00 AM,EDT,Highlands,June,3,4/20/24,,1,,18,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,June,1,5/21/24,,1,,12,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,June,2,5/21/24,,1,,15,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,June,3,5/21/24,,1,,8,,,I,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,10:18:00 AM,EDT,Highlands,June North,1,4/20/24,,1,,17,,,I,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,10:18:00 AM,EDT,Highlands,June North,2,4/20/24,,1,,21,,,,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,10:18:00 AM,EDT,Highlands,June North,3,4/20/24,,1,,17,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,June North,1,5/21/24,,1,,14,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,June North,2,5/21/24,,1,,13,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,June North,3,5/21/24,,1,,15,,,I,,,,,
Phosphorus- Total,6/6/24,10:00:00 AM,EDT,6/10/24,12:03:00 PM,EDT,Highlands,Lillian,1,3/29/24,,1,,14,,,,,,,,
Phosphorus- Total,6/6/24,10:00:00 AM,EDT,6/10/24,12:03:00 PM,EDT,Highlands,Lillian,2,3/29/24,,1,,16,,,,,,,,
Phosphorus- Total,6/6/24,10:00:00 AM,EDT,6/10/24,12:03:00 PM,EDT,Highlands,Lillian,3,3/29/24,,1,,14,,,,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,10:18:00 AM,EDT,Highlands,Lillian,1,4/26/24,,1,,15,,,I,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,10:18:00 AM,EDT,Highlands,Lillian,2,4/26/24,,1,,14,,,I,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,10:18:00 AM,EDT,Highlands,Lillian,3,4/26/24,,1,,16,,,I,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,10:18:00 AM,EDT,Highlands,Little Jackson,1,4/16/24,,1,,34,,,,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,10:18:00 AM,EDT,Highlands,Little Jackson,2,4/16/24,,1,,33,,,,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,10:18:00 AM,EDT,Highlands,Little Jackson,3,4/16/24,,1,,28,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,Little Jackson,1,5/9/24,,1,,30,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,Little Jackson,2,5/9/24,,1,,26,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,Little Jackson,3,5/9/24,,1,,30,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,Lotela,1,5/20/24,,1,,20,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,Lotela,2,5/20/24,,1,,20,,,,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,Lotela,3,5/20/24,,1,,20,,,,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,1:13:00 PM,EDT,Highlands,Lynn,1,4/24/24,,1,,9,,,I,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,1:13:00 PM,EDT,Highlands,Lynn,2,4/24/24,,1,,7,,,I,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,1:13:00 PM,EDT,Highlands,Lynn,3,4/24/24,,1,,7,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,Placid,1,5/9/24,,1,,17,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,Placid,2,5/9/24,,1,,16,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,Placid,3,5/9/24,,1,,16,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,Placid,4,5/9/24,,1,,18,,,I,,,,,
Phosphorus- Total,6/6/24,10:00:00 AM,EDT,6/10/24,12:03:00 PM,EDT,Highlands,Red Beach,1,3/28/24,,1,,20,,,,,,,,
Phosphorus- Total,6/6/24,10:00:00 AM,EDT,6/10/24,12:03:00 PM,EDT,Highlands,Red Beach,2,3/28/24,,1,,24,,,,,,,,
Phosphorus- Total,6/6/24,10:00:00 AM,EDT,6/10/24,12:03:00 PM,EDT,Highlands,Red Beach,3,3/28/24,,1,,20,,,,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,1:13:00 PM,EDT,Highlands,Red Beach,1,4/24/24,,1,,18,,,I,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,1:13:00 PM,EDT,Highlands,Red Beach,2,4/24/24,,1,,17,,,I,,,,,
Phosphorus- Total,6/14/24,1:00:00 PM,EDT,6/17/24,1:13:00 PM,EDT,Highlands,Red Beach,3,4/24/24,,1,,16,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,Red Beach,1,5/22/24,,1,,17,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,Red Beach,2,5/22/24,,1,,15,,,I,,,,,
Phosphorus- Total,6/25/24,10:00:00 AM,EDT,6/26/24,12:07:00 PM,EDT,Highlands,Red Beach,3,5/22/24,,1,,16,,,I,,,,,
Phosphorus- Total,4/16/24,10:00:00 AM,EDT,4/17/24,12:15:00 PM,EDT,Highlands,Trout,1,1/11/23,,1,,17,,,QI,,,,,
Phosphorus- Total,4/16/24,10:00:00 AM,EDT,4/17/24,12:15:00 PM,EDT,Highlands,Trout,2,1/11/23,,1,,18,,,QI,,,,,
Phosphorus- Total,4/16/24,10:00:00 AM,EDT,4/17/24,12:15:00 PM,EDT,Highlands,Trout,3,1/11/23,,1,,17,,,QI,,,,,
Phosphorus- Total,3/19/24,10:30:00 AM,EDT,3/20/24,12:13:00 PM,EDT,Hillsborough,Breckenridge,1,1/11/24,,1,,19,,,,,,,,
Phosphorus- Total,3/19/24,10:30:00 AM,EDT,3/20/24,12:13:00 PM,EDT,Hillsborough,Breckenridge,2,1/11/24,,1,,45,,,,,,,,
Phosphorus- Total,3/19/24,10:30:00 AM,EDT,3/20/24,12:13:00 PM,EDT,Hillsborough,Breckenridge,3,1/11/24,,1,,38,,,,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,Carroll,1,5/18/24,,1,,12,,,I,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,Carroll,2,5/18/24,,1,,12,,,I,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,Carroll,3,5/18/24,,1,,11,,,I,,,,,
Phosphorus- Total,1/17/24,9:40:00 AM,EST,1/18/24,12:25:00 PM,EST,Hillsborough,Cedar West,2,12/30/23,,1,,27,,,,,,,,
Phosphorus- Total,3/21/24,10:00:00 AM,EDT,3/22/24,12:10:00 PM,EDT,Hillsborough,Cooper,3,1/12/24,,1,,20,,,,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,Cooper,1,5/20/24,,1,,16,,,I,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,Cooper,2,5/20/24,,1,,14,,,I,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,Cooper,3,5/20/24,,1,,15,,,I,,,,,
Phosphorus- Total,3/19/24,10:30:00 AM,EDT,3/21/24,8:44:00 AM,EDT,Hillsborough,Crescent,1,1/3/24,,1,,65,,,,,,,,
Phosphorus- Total,3/19/24,10:30:00 AM,EDT,3/21/24,8:44:00 AM,EDT,Hillsborough,Crescent,2,1/3/24,,1,,72,,,,,,,,
Phosphorus- Total,3/19/24,10:30:00 AM,EDT,3/21/24,8:44:00 AM,EDT,Hillsborough,Crescent,3,1/3/24,,1,,66,,,,,,,,
Phosphorus- Total,3/19/24,10:30:00 AM,EDT,3/21/24,8:44:00 AM,EDT,Hillsborough,Crescent,1,1/27/24,,1,,84,,,,,,,,
Phosphorus- Total,3/19/24,10:30:00 AM,EDT,3/21/24,8:44:00 AM,EDT,Hillsborough,Crescent,2,1/27/24,,1,,93,,,,,,,,
Phosphorus- Total,3/19/24,10:30:00 AM,EDT,3/21/24,8:44:00 AM,EDT,Hillsborough,Crescent,3,1/27/24,,1,,81,,,,,,,,
Phosphorus- Total,3/21/24,10:00:00 AM,EDT,3/22/24,12:10:00 PM,EDT,Hillsborough,Cypress,1,1/27/24,,1,,12,,,I,,,,,
Phosphorus- Total,3/21/24,10:00:00 AM,EDT,3/22/24,12:10:00 PM,EDT,Hillsborough,Cypress,2,1/27/24,,1,,13,,,I,,,,,
Phosphorus- Total,3/21/24,10:00:00 AM,EDT,3/22/24,12:10:00 PM,EDT,Hillsborough,Cypress,3,1/27/24,,1,,12,,,I,,,,,
Phosphorus- Total,12/12/23,12:00:00 PM,EST,12/14/23,10:03:00 AM,EST,Hillsborough,Cypress Creek-122,1,9/19/23,,1,,58,,,,,,,,
Phosphorus- Total,12/12/23,12:00:00 PM,EST,12/14/23,10:03:00 AM,EST,Hillsborough,Cypress Creek-122,2,9/19/23,,1,,59,,,,,,,,
Phosphorus- Total,2/20/24,12:15:00 PM,EST,2/22/24,12:57:00 PM,EST,Hillsborough,Cypress Creek-122,1,12/20/23,,1,,28,,,,,,,,
Phosphorus- Total,2/20/24,12:15:00 PM,EST,2/22/24,12:57:00 PM,EST,Hillsborough,Cypress Creek-122,2,12/20/23,,1,,27,,,,,,,,
Phosphorus- Total,3/15/24,9:00:00 AM,EDT,3/18/24,12:06:00 PM,EDT,Hillsborough,Cypress Creek-122-1,1,1/24/24,,1,,19,,,,,,,,
Phosphorus- Total,4/11/24,10:00:00 AM,EDT,4/16/24,9:45:00 AM,EDT,Hillsborough,Cypress Creek-122-1,1,2/22/24,,1,,26,,,,,,,,
Phosphorus- Total,6/4/24,10:00:00 AM,EDT,6/6/24,8:31:00 AM,EDT,Hillsborough,Cypress Creek-122-1,1,3/27/24,,1,,38,,,,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,Cypress Creek-122-1,1,4/25/24,,1,,55,,,,,,,,
Phosphorus- Total,3/15/24,9:00:00 AM,EDT,3/18/24,12:06:00 PM,EDT,Hillsborough,Cypress Creek-122-2,1,1/24/24,,1,,20,,,,,,,,
Phosphorus- Total,4/11/24,10:00:00 AM,EDT,4/16/24,9:45:00 AM,EDT,Hillsborough,Cypress Creek-122-2,1,2/22/24,,1,,28,,,,,,,,
Phosphorus- Total,6/4/24,10:00:00 AM,EDT,6/6/24,8:31:00 AM,EDT,Hillsborough,Cypress Creek-122-2,1,3/27/24,,1,,40,,,,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,Cypress Creek-122-2,1,4/25/24,,1,,42,,,,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,Dan,1,4/25/24,,1,,49,,,,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,Dan,2,4/25/24,,1,,42,,,,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,Dan,3,4/25/24,,1,,41,,,,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,Dosson,1,5/24/24,,1,,27,,,,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,Dosson,2,5/24/24,,1,,23,,,,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,Dosson,3,5/24/24,,1,,23,,,,,,,,
Phosphorus- Total,3/21/24,10:00:00 AM,EDT,3/22/24,12:10:00 PM,EDT,Hillsborough,East,1,1/29/24,,1,,96,,,,,,,,
Phosphorus- Total,3/21/24,10:00:00 AM,EDT,3/22/24,12:10:00 PM,EDT,Hillsborough,East,2,1/29/24,,1,,122,,,,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,Elizabeth,1,3/21/24,,1,,9,,,I,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,Elizabeth,2,3/21/24,,1,,10,,,I,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,Elizabeth,3,3/21/24,,1,,10,,,I,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,Elizabeth,1,4/21/24,,1,,8,,,I,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,Elizabeth,2,4/21/24,,1,,8,,,I,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,Elizabeth,3,4/21/24,,1,,7,,,I,,,,,
Phosphorus- Total,6/4/24,10:00:00 AM,EDT,6/6/24,8:31:00 AM,EDT,Hillsborough,Flynn,1,3/27/24,,1,,22,,,,,,,,
Phosphorus- Total,6/4/24,10:00:00 AM,EDT,6/6/24,8:31:00 AM,EDT,Hillsborough,Flynn,2,3/27/24,,1,,26,,,,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,Flynn,1,4/25/24,,1,,31,,,,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,Flynn,2,4/25/24,,1,,29,,,,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,Francis,1,4/25/24,,1,,117,,,,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,Francis,2,4/25/24,,1,,130,,,,,,,,
Phosphorus- Total,6/11/24,10:00:00 AM,EDT,6/13/24,1:38:00 PM,EDT,Hillsborough,Francis,3,4/25/24,,1,,116,,,,,,,,
Phosphorus- Total,5/21/24,10:00:00 AM,EDT,5/23/24,11:54:00 AM,EDT,Hillsborough,Grady,1,3/7/24,,1,,111,,,,,,,,
Phosphorus- Total,5/21/24,10:00:00 AM,EDT,5/23/24,11:54:00 AM,EDT,Hillsborough,Grady,2,3/7/24,,1,,115,,,,,,,,
Phosphorus- Total,5/21/24,10:00:00 AM,EDT,5/23/24,11:54:00 AM,EDT,Hillsborough,Grady,3,3/7/24,,1,,109,,,,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,Hobbs,1,5/28/24,,1,,22,,,,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,Hobbs,2,5/28/24,,1,,24,,,,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,Hobbs,3,5/28/24,,1,,19,,,,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,Hog Island,1,5/13/24,,1,,29,,,,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,Hog Island,2,5/13/24,,1,,28,,,,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,Hog Island,3,5/13/24,,1,,27,,,,,,,,
Phosphorus- Total,6/18/24,10:00:00 AM,EDT,6/20/24,1:20:00 PM,EDT,Hillsborough,Hog Island,4,5/13/24,,1,,36,,,,,,,,
Phosphorus- Total,5/31/24,10:00:00 AM,EDT,6/4/24,8:35:00 AM,EDT,Hillsborough,Island Ford,1,5/2/24,,1,,8,,,I,,,,,
