Preparation_Date,Preparation_Time,Preparation_Time_Zone,Analysis_Date,Analysis_Time,Analysis_Time_Zone,County,Lake,Station,Activity_Start_Date,Tube_Number,Dilution,Abs,Result_Value(PCU),Result_Comments,QAQC_Qualifier,WIN_Value_Qualifier,Holding_Qualifier,MDL_PQL_Qualifier,Data_Category,Run_ID,Study,Comments
7/23/25,3:59:59 PM,EST,7/28/25,2:22:00 PM,EST,Lake,Joanna,1,4/22/25,,1,0.016,12,,,,,,Sample,COL0723202507282025,,
7/23/25,3:59:59 PM,EST,7/28/25,2:22:00 PM,EST,Marion,Weir,1,4/4/25,,1,0.014,10,,,,,,Sample,COL0723202507282025,,
7/23/25,3:59:59 PM,EST,7/28/25,2:22:00 PM,EST,Hernando,Mountain,1,4/26/25,,1,0.137,100,,,,,,Sample,COL0723202507282025,,
7/23/25,3:59:59 PM,EST,7/28/25,2:22:00 PM,EST,Lake,Bay,1,4/24/25,,1,0.198,144,,,,,,Sample,COL0723202507282025,,
7/23/25,3:59:59 PM,EST,7/28/25,2:22:00 PM,EST,,,ALTQC1,,,1,0.025,18,,,Q,Q,,QAQC,COL0723202507282025,,
7/23/25,3:59:59 PM,EST,7/28/25,2:22:00 PM,EST,Levy,Cedar Key-1,1,4/29/25,,1,0.024,17,,,,,,Sample,COL0723202507282025,,
7/23/25,3:59:59 PM,EST,7/28/25,2:22:00 PM,EST,Levy,Cedar Key-2,1,4/29/25,,1,0.016,12,,,,,,Sample,COL0723202507282025,,
7/23/25,3:59:59 PM,EST,7/28/25,2:22:00 PM,EST,Levy,Cedar Key-4,1,4/29/25,,1,0.029,21,,,,,,Sample,COL0723202507282025,,
7/23/25,3:59:59 PM,EST,7/28/25,2:22:00 PM,EST,,,ALTQC2,,,1,0.025,18,,,Q,Q,,QAQC,COL0723202507282025,,
7/23/25,3:59:59 PM,EST,7/28/25,2:22:00 PM,EST,Putnam,Rowan,1,6/10/25,,1,0.149,109,,,,,,Sample,COL0723202507282025,Ordway Lakes,
7/23/25,3:59:59 PM,EST,7/28/25,2:22:00 PM,EST,Putnam,Rowan,2,6/10/25,,1,0.148,108,,,,,,Sample,COL0723202507282025,Ordway Lakes,
7/23/25,3:59:59 PM,EST,7/28/25,2:22:00 PM,EST,Putnam,Rowan,3,6/10/25,,1,0.148,108,,,,,,Sample,COL0723202507282025,Ordway Lakes,
7/23/25,3:59:59 PM,EST,7/28/25,2:22:00 PM,EST,Hernando,Hunter,2,4/4/25,,1,0.092,67,,,,,,Sample,COL0723202507282025,,
7/23/25,3:59:59 PM,EST,7/28/25,2:22:00 PM,EST,Pinellas,Autumn,1,4/30/25,,1,0.067,49,,,,,,Sample,COL0723202507282025,,
7/23/25,3:59:59 PM,EST,7/28/25,2:22:00 PM,EST,Pinellas,Bellevue,1,4/25/25,,1,0.033,24,,,,,,Sample,COL0723202507282025,,
7/23/25,3:59:59 PM,EST,7/28/25,2:22:00 PM,EST,Pinellas,Crescent,1,4/26/25,,1,0.038,28,,,,,,Sample,COL0723202507282025,,
7/23/25,3:59:59 PM,EST,7/28/25,2:22:00 PM,EST,Pinellas,Meadow West,1,4/21/25,,1,0.064,47,,,,,,Sample,COL0723202507282025,,
7/23/25,3:59:59 PM,EST,7/28/25,2:22:00 PM,EST,Collier,Eagle,1,1/21/25,,1,0.036,26,,,Q,Q,,Sample,COL0723202507282025,,
7/23/25,3:59:59 PM,EST,7/28/25,2:22:00 PM,EST,Collier,Eagle,1,4/25/25,,1,0.027,20,,,,,,Sample,COL0723202507282025,,
7/23/25,3:59:59 PM,EST,7/28/25,2:22:00 PM,EST,Collier,Harveys,1,4/1/25,,1,0.043,31,,,,,,Sample,COL0723202507282025,,
7/23/25,3:59:59 PM,EST,7/28/25,2:22:00 PM,EST,Collier,IFAS Collier Pond,1,4/21/25,,1,0.019,14,,,,,,Sample,COL0723202507282025,,
7/23/25,3:59:59 PM,EST,7/28/25,2:22:00 PM,EST,,,ALTQC3,,,1,0.025,18,,,Q,Q,,QAQC,COL0723202507282025,,
7/23/25,3:59:59 PM,EST,7/28/25,2:22:00 PM,EST,,,ALTQC4,,,,,1,,J,QU,Q,TI,QAQC,COL0723202507282025,,
7/23/25,3:59:59 PM,EST,7/28/25,2:22:00 PM,EST,,,ALTQC5,,,,,1,,J,QU,Q,TI,QAQC,COL0723202507282025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Alachua,Alto,1,7/20/25,,1,0.065,48,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Alachua,Lochloosa_Lajoie_Post-Doc,L5,7/24/25,,1,0.046,34,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Alachua,Lochloosa_Lajoie_Post-Doc,L4,7/24/25,,1,0.076,56,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Alachua,Lochloosa_Lajoie_Post-Doc,L2,7/24/25,,1,0.051,37,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Alachua,Lochloosa_Lajoie_Post-Doc,OP2,7/24/25,,1,0.048,35,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Alachua,Lochloosa_Lajoie_Post-Doc,OP1,7/24/25,,1,0.048,35,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Alachua,Lochloosa_Lajoie_Post-Doc,OP3,7/24/25,,1,0.042,31,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Alachua,Lochloosa_Lajoie_Post-Doc,LC,7/24/25,,1,0.15,110,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,,,ALTQC1,,,1,0.026,19,,,Q,Q,,QAQC,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Flagler,Cheyenne Cove,1,7/21/25,,1,0.045,33,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Flagler,Disston,1,7/4/25,,4,0.133,390,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Hillsborough,Silver,1,4/20/25,,1,0.036,26,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Hillsborough,Twin,1,4/27/25,,1,0.034,25,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Hillsborough,Wilson,1,7/1/25,,1,0.047,34,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Lake,Hiawatha,1,7/8/25,,4,0.101,296,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Lake,Palatlakaha,1,7/8/25,,4,0.106,311,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Orange,Bessie,1,4/29/25,,1,0.02,15,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Orange,Butler,1,4/16/25,,1,0.016,12,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Orange,Butler Wetland,1,4/16/25,,1,0.016,12,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Orange,Cane,1,7/19/25,,1,0.016,12,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Orange,Claire,1,4/11/25,,1,0.075,55,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Orange,Clear,1,7/17/25,,1,0.018,13,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Orange,Conway South,1,4/27/25,,1,0.01,7,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Orange,Olympia,1,7/15/25,,1,0.014,10,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Orange,Spier,1,7/10/25,,1,0.019,14,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Osceola,Bellalago,1,7/20/25,,1,0.052,38,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Osceola,Buck,1,7/6/25,,1,0.08,59,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,,,ALTQC2,,,1,0.026,19,,,Q,Q,,QAQC,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Osceola,Coon,1,7/16/25,,4,0.085,249,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Osceola,Lizzie,1,10/29/24,,4,0.067,197,,,Q,Q,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Osceola,Tohopekaliga-Middle,1,7/20/25,,1,0.058,43,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Osceola,Trout,1,10/29/24,,4,0.111,326,,,Q,Q,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Polk,Parks,1,4/15/25,,1,0.022,16,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Polk,Garfield,1,7/2/25,,1,0.141,103,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Putnam,Broward,1,7/20/25,,1,0.02,15,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Putnam,Riley,1,4/15/25,,1,0.077,56,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Putnam,Riley,1,7/18/25,,1,0.068,50,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Volusia,Blue Spring-1,1,7/16/25,,1,0.07,51,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Volusia,Blue Spring-2,1,7/16/25,,1,0.077,56,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Volusia,Blue Spring-3,1,7/16/25,,1,0.074,54,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Volusia,Lindley,1,4/30/25,,1,0.022,16,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Volusia,North Talmadge,1,7/8/25,,1,0.111,81,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,Volusia,Waterford,1,4/14/25,,1,0.03,22,,,,,,Sample,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,,,ALTQC3,,,1,0.025,18,,,Q,Q,,QAQC,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,,,ALTQC4,,,,,1,,J,QU,Q,TI,QAQC,COL0812202508132025,,
8/12/25,10:59:59 AM,EST,8/13/25,12:28:00 PM,EST,,,ALTQC5,,,,,1,,J,QU,Q,TI,QAQC,COL0812202508132025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Alachua,Little Santa Fe,2,6/25/25,,1,0.038,28,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Alachua,Melrose Bay,2,6/25/25,,1,0.026,19,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Alachua,Santa Fe,2,6/25/25,,1,0.027,20,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Alachua,Santa Fe-barricade,1,6/25/25,,1,0.038,28,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Alachua,Santa Fe-Blue Bayou,1,6/25/25,,1,0.027,20,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Alachua,Santa Fe-canal mouth,1,6/25/25,,1,0.027,20,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Alachua,Santa Fe-Painter Canal,1,6/25/25,,1,0.04,29,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Collier,Islandwalk,1,4/14/25,,1,0.031,23,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Collier,Saddlebrook,1,4/23/25,,1,0.031,23,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Collier,SB-61,1,4/17/25,,1,0.017,12,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Hernando,Hernando Beach-1,1,4/18/25,,1,0.014,10,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Hernando,Hernando Beach-3,1,4/18/25,,1,0.017,12,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Hernando,Hernando Beach-4,1,4/18/25,,1,0.025,18,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Hernando,Hernando Beach-5,1,4/18/25,,1,0.015,11,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Hernando,Hernando Beach-6,1,4/18/25,,1,0.015,11,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Highlands,Carrie,1,4/10/25,,1,0.163,118,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Highlands,Catfish Creek-1,1,4/22/25,,1,0.086,62,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Highlands,Catfish Creek-2,1,4/22/25,,1,0.083,60,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Highlands,Denton,1,4/30/25,,1,0.01,7,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,,,ALTQC1,,,1,0.025,18,,,Q,Q,,QAQC,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Highlands,Dinner,1,4/26/25,,1,0.012,9,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Highlands,Francis,1,4/23/25,,1,0.016,12,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Highlands,Huntley,1,4/1/25,,1,0.021,15,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Highlands,Jackson,1,1/17/25,,1,0.015,11,,,Q,Q,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Highlands,June,1,4/22/25,,1,0.026,19,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Highlands,June North,1,4/22/25,,1,0.022,16,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Highlands,Little Jackson,1,4/27/25,,1,0.029,21,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Highlands,Lillian,1,4/29/25,,1,0.012,9,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Highlands,Lynn,1,4/30/25,,1,0.008,6,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Highlands,Pythias,1,4/23/25,,1,0.012,9,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Highlands,Red Beach,1,4/28/25,,1,0.034,25,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Hillsborough,LeClare,1,4/3/25,,1,0.034,25,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Hillsborough,Heather,1,4/30/25,,1,0.083,60,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Hillsborough,Norbert,1,4/10/25,,1,0.045,33,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Lee,Harborage East,1,4/22/25,,1,0.018,13,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Lee,Harborage West,1,4/22/25,,1,0.012,9,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Pasco,East,1,4/18/25,,1,0.021,15,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,,,ALTQC2,,,1,0.024,18,,,Q,Q,,QAQC,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Putnam,Susan,1,4/16/25,,1,0.021,15,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Sarasota,Cormorant,1,4/15/25,,1,0.044,32,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,Sarasota,Egret,1,4/15/25,,1,0.042,31,,,,,,Sample,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,,,ALTQC3,,,1,0.025,18,,,Q,Q,,QAQC,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,,,ALTQC4,,,,,1,,J,QU,Q,TI,QAQC,COL0804202508062025,,
8/4/25,10:00:00 AM,EST,8/6/25,8:12:00 AM,EST,,,ALTQC5,,,,,1,,J,QU,Q,TI,QAQC,COL0804202508062025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Alachua,Blues Creek-1,1,7/18/25,,1,0.023,17,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Alachua,Blues Creek-2,1,7/18/25,,1,0.167,124,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Alachua,Blues Creek-3,1,7/18/25,,1,0.174,129,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Alachua,Blues Creek_Westman_PhD,1,7/17/25,,1,0.176,131,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Alachua,Cellon Creek-3,1,7/18/25,,1,0.048,35,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Alachua,Cellon Creek-4,1,7/18/25,,1,0.035,26,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Alachua,Sweetwater-Williston_Westman_PhD,1,7/17/25,,1,0.016,12,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Alachua,Sweetwater-Duckpond_Westman_PhD,1,7/16/25,,1,0.04,29,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Alachua,Turkey Creek-1,1,7/18/25,,1,0.147,109,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Alachua,Turkey Creek-2,1,7/18/25,,1,0.156,116,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Alachua,Tumblin Creek_Westman_PhD,1,7/17/25,,1,0.023,17,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Alachua,Turkey Creek_Westman_PhD,1,7/15/25,,1,0.073,54,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Alachua,Wauberg,1,7/20/25,,1,0.035,26,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Orange,Giles,1,7/2/25,,1,0.029,21,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,,,ALTQC1,,,1,0.024,18,,,Q,Q,,QAQC,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Orange,Olivia,2,1/18/25,,1,0.03,22,,,Q,Q,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Pasco,Moon,1,7/17/25,,1,0.029,21,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Putnam,Anderson Cue,1,7/9/25,,1,0.006,4,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Putnam,Anderson Cue,2,7/9/25,,1,0.006,4,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Putnam,Anderson Cue,3,7/9/25,,1,0.006,4,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Putnam,Barco,1,7/9/25,,1,0.009,6,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Putnam,Barco,2,7/9/25,,1,0.008,6,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Putnam,Barco,3,7/9/25,,1,0.009,6,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Putnam,Enslow,1,7/9/25,,1,0.036,27,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Putnam,Enslow,2,7/9/25,,1,0.036,27,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Putnam,Enslow,3,7/9/25,,1,0.049,36,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Putnam,Goose,1,7/9/25,,4,0.091,270,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Putnam,Goose,2,7/9/25,,4,0.085,252,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Putnam,Goose,3,7/9/25,,4,0.095,281,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Putnam,McCloud,1,7/9/25,,1,0.018,13,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Putnam,McCloud,2,7/9/25,,1,0.016,12,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Putnam,McCloud,3,7/9/25,,1,0.015,11,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,,,ALTQC2,,,1,0.024,18,,,Q,Q,,QAQC,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Putnam,Ross,1,7/10/25,,4,0.118,350,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Putnam,Ross,2,7/10/25,,4,0.132,391,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Putnam,Ross,3,7/10/25,,4,0.133,394,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Putnam,Rowan,1,7/9/25,,1,0.142,105,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Putnam,Rowan,2,7/9/25,,1,0.14,104,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Putnam,Rowan,3,7/9/25,,1,0.138,102,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Putnam,Star,1,7/18/25,,1,0.052,38,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Putnam,Suggs,1,7/9/25,,4,0.099,293,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Putnam,Suggs,2,7/9/25,,4,0.1,296,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Putnam,Suggs,3,7/9/25,,4,0.096,284,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Seminole,Secret,1,7/2/25,,1,0.039,29,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,Seminole,Triplet Middle,1,4/29/25,,1,0.064,47,,,,,,Sample,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,,,ALTQC3,,,1,0.025,18,,,Q,Q,,QAQC,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,,,ALTQC4,,,,,1,,J,QU,Q,TI,QAQC,COL0825202508272025,,
8/25/25,10:37:00 AM,EST,8/27/25,10:47:00 AM,EST,,,ALTQC5,,,,,1,,J,QU,Q,TI,QAQC,COL0825202508272025,,
9/5/25,10:59:59 AM,EST,9/10/25,11:50:00 AM,EST,Clay,Asbury North,1,4/22/25,,1,0.014,10,,,,,,Sample,COL0905202509102025,,
